시간,내부온도관측치,내부습도관측치,CO2관측치,EC관측치,외부온도추정관측치,외부습도추정관측치,펌프상태,펌프작동남은시간,최근분무량,일간누적분무량,냉방상태,냉방작동남은시간,난방상태,난방작동남은시간,내부유동팬상태,내부유동팬작동남은시간,외부환기팬상태,외부환기팬작동남은시간,화이트 LED상태,화이트 LED작동남은시간,화이트 LED동작강도,레드 LED상태,레드 LED작동남은시간,레드 LED동작강도,블루 LED상태,블루 LED작동남은시간,블루 LED동작강도,카메라상태,냉방온도,난방온도,기준온도,난방부하,냉방부하,총추정광량,백색광추정광량,적색광추정광량,청색광추정광량
2022-03-08 00:00:00,19.5,74.40000153,899.0,2.404343367,,,0.0,0.0,0.0,0.0,201.0,3599.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,121.0,0.0,201.0,123.0,0.0,201.0,125.0,0.0,0.0,15.0,10.0,12.5,0.0,47.5,0.0,0.0,0.0,0.0
2022-03-08 00:01:00,19.5,74.40000153,901.0,2.406306505,,,201.0,9.0,61.7,61.7,201.0,3598.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,59.0,0.0,201.0,61.0,0.0,201.0,63.0,0.0,0.0,15.0,10.0,12.5,0.0,47.5,0.0,0.0,0.0,0.0
2022-03-08 00:02:00,19.60000038,74.19999695,897.0,2.403361797,,,0.0,0.0,61.7,61.7,201.0,3599.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,185.0,0.0,201.0,187.0,0.0,201.0,190.0,0.0,0.0,15.0,10.0,12.5,0.0,47.5,0.0,0.0,0.0,0.0
2022-03-08 00:03:00,19.5,74.40000153,899.0,2.404343367,,,0.0,0.0,61.7,61.7,201.0,3541.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,127.0,0.0,201.0,129.0,0.0,201.0,132.0,0.0,0.0,15.0,10.0,12.5,0.0,47.5,0.0,0.0,0.0,0.0
2022-03-08 00:04:00,19.60000038,74.30000305,899.0,2.404343367,,,0.0,0.0,61.7,61.7,201.0,3599.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,61.0,0.0,201.0,63.0,0.0,201.0,66.0,0.0,0.0,15.0,10.0,12.5,0.0,48.00000191,0.0,0.0,0.0,0.0
2022-03-08 00:05:00,19.5,74.09999847,898.0,2.401398659,,,0.0,0.0,61.7,61.7,201.0,3571.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,35.0,0.0,201.0,37.0,0.0,201.0,40.0,0.0,0.0,15.0,10.0,12.5,0.0,47.5,0.0,0.0,0.0,0.0
2022-03-08 00:06:00,19.5,74.19999695,893.0,2.405324936,,,0.0,0.0,61.7,61.7,201.0,3546.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,141.0,0.0,201.0,143.0,0.0,201.0,145.0,0.0,0.0,15.0,10.0,12.5,0.0,48.00000191,0.0,0.0,0.0,0.0
2022-03-08 00:07:00,19.5,74.30000305,892.0,2.405324936,,,0.0,0.0,61.7,61.7,201.0,3541.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,77.0,0.0,201.0,79.0,0.0,201.0,81.0,0.0,0.0,15.0,10.0,12.5,0.0,47.5,0.0,0.0,0.0,0.0
2022-03-08 00:08:00,19.60000038,74.09999847,884.0,2.404343367,,,0.0,0.0,61.7,61.7,201.0,3586.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,34.0,0.0,201.0,36.0,0.0,201.0,38.0,0.0,0.0,15.0,10.0,12.5,0.0,47.5,0.0,0.0,0.0,0.0
2022-03-08 00:09:00,19.5,74.09999847,891.0,2.406306505,,,0.0,0.0,61.7,61.7,201.0,3543.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,132.0,0.0,201.0,134.0,0.0,201.0,136.0,0.0,0.0,15.0,10.0,12.5,0.0,47.5,0.0,0.0,0.0,0.0
2022-03-08 00:10:00,19.5,74.0,886.0,2.404343367,,,0.0,0.0,61.7,61.7,201.0,3568.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,96.0,0.0,201.0,98.0,0.0,201.0,100.0,0.0,0.0,15.0,10.0,12.5,0.0,48.00000191,0.0,0.0,0.0,0.0
2022-03-08 00:11:00,19.5,74.0,886.0,2.403361797,,,0.0,0.0,61.7,61.7,201.0,3566.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,28.0,0.0,201.0,30.0,0.0,201.0,32.0,0.0,0.0,15.0,10.0,12.5,0.0,47.5,0.0,0.0,0.0,0.0
2022-03-08 00:12:00,19.5,74.0,885.0,2.403361797,,,0.0,0.0,61.7,61.7,201.0,3541.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,122.0,0.0,201.0,124.0,0.0,201.0,126.0,0.0,0.0,15.0,10.0,12.5,0.0,47.5,0.0,0.0,0.0,0.0
2022-03-08 00:13:00,19.5,73.90000153,886.0,2.403361797,,,0.0,0.0,61.7,61.7,201.0,3552.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,71.0,0.0,201.0,73.0,0.0,201.0,75.0,0.0,0.0,15.0,10.0,12.5,0.0,47.5,0.0,0.0,0.0,0.0
2022-03-08 00:14:00,19.5,73.90000153,882.0,2.405324936,,,0.0,0.0,61.7,61.7,201.0,3546.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,186.0,0.0,201.0,188.0,0.0,201.0,190.0,0.0,0.0,15.0,10.0,12.5,0.0,47.5,0.0,0.0,0.0,0.0
2022-03-08 00:15:00,19.39999962,73.90000153,880.0,2.406306505,,,0.0,0.0,61.7,61.7,201.0,3544.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,124.0,0.0,201.0,126.0,0.0,201.0,128.0,0.0,0.0,15.0,10.0,12.5,0.0,47.5,0.0,0.0,0.0,0.0
2022-03-08 00:16:00,19.5,73.90000153,882.0,2.407287836,,,0.0,0.0,61.7,61.7,201.0,3557.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,71.0,0.0,201.0,73.0,0.0,201.0,75.0,0.0,0.0,15.0,10.0,12.5,0.0,47.5,0.0,0.0,0.0,0.0
2022-03-08 00:17:00,19.39999962,74.19999695,881.0,2.401398659,,,0.0,0.0,61.7,61.7,201.0,3564.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,21.0,0.0,201.0,23.0,0.0,201.0,25.0,0.0,0.0,15.0,10.0,12.5,0.0,46.99999809,0.0,0.0,0.0,0.0
2022-03-08 00:18:00,19.39999962,74.5,880.0,2.404343367,,,0.0,0.0,61.7,61.7,201.0,3574.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,134.0,0.0,201.0,136.0,0.0,201.0,138.0,0.0,0.0,15.0,10.0,12.5,0.0,46.99999809,0.0,0.0,0.0,0.0
2022-03-08 00:19:00,19.5,74.40000153,876.0,2.403361797,,,0.0,0.0,61.7,61.7,201.0,3549.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,65.0,0.0,201.0,67.0,0.0,201.0,68.0,0.0,0.0,15.0,10.0,12.5,0.0,46.99999809,0.0,0.0,0.0,0.0
2022-03-08 00:20:00,19.39999962,74.30000305,878.0,2.403361797,,,0.0,0.0,61.7,61.7,201.0,3570.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,25.0,0.0,201.0,27.0,0.0,201.0,29.0,0.0,0.0,15.0,10.0,12.5,0.0,46.99999809,0.0,0.0,0.0,0.0
2022-03-08 00:21:00,19.39999962,74.30000305,874.0,2.404343367,,,0.0,0.0,61.7,61.7,201.0,3554.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,144.0,0.0,201.0,146.0,0.0,201.0,148.0,0.0,0.0,15.0,10.0,12.5,0.0,47.5,0.0,0.0,0.0,0.0
2022-03-08 00:22:00,19.5,74.19999695,874.0,2.406306505,,,0.0,0.0,61.7,61.7,201.0,3547.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,75.0,0.0,201.0,77.0,0.0,201.0,79.0,0.0,0.0,15.0,10.0,12.5,0.0,46.99999809,0.0,0.0,0.0,0.0
2022-03-08 00:23:00,19.39999962,74.59999847,874.0,2.404343367,,,0.0,0.0,61.7,61.7,201.0,3557.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,195.0,0.0,201.0,197.0,0.0,201.0,199.0,0.0,0.0,15.0,10.0,12.5,0.0,47.5,0.0,0.0,0.0,0.0
2022-03-08 00:24:00,19.39999962,74.5,869.0,2.404343367,,,0.0,0.0,61.7,61.7,201.0,3562.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,135.0,0.0,201.0,137.0,0.0,201.0,139.0,0.0,0.0,15.0,10.0,12.5,0.0,46.99999809,0.0,0.0,0.0,0.0
2022-03-08 00:25:00,19.39999962,74.5,871.0,2.404343367,,,0.0,0.0,61.7,61.7,201.0,3565.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,73.0,0.0,201.0,75.0,0.0,201.0,77.0,0.0,0.0,15.0,10.0,12.5,0.0,46.99999809,0.0,0.0,0.0,0.0
2022-03-08 00:26:00,19.39999962,74.40000153,867.0,2.406306505,,,0.0,0.0,61.7,61.7,201.0,3561.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,195.0,0.0,201.0,197.0,0.0,201.0,199.0,0.0,0.0,15.0,10.0,12.5,0.0,46.99999809,0.0,0.0,0.0,0.0
2022-03-08 00:27:00,19.39999962,74.5,867.0,2.406306505,,,0.0,0.0,61.7,61.7,201.0,3564.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,135.0,0.0,201.0,137.0,0.0,201.0,139.0,0.0,0.0,15.0,10.0,12.5,0.0,46.99999809,0.0,0.0,0.0,0.0
