시간,내부온도관측치,내부습도관측치,CO2관측치,EC관측치,외부온도관측치,외부습도관측치,펌프상태,펌프작동남은시간,최근분무량,일간누적분무량,냉방상태,냉방작동남은시간,난방상태,난방작동남은시간,내부유동팬상태,내부유동팬작동남은시간,외부환기팬상태,외부환기팬작동남은시간,화이트 LED상태,화이트 LED작동남은시간,화이트 LED동작강도,레드 LED상태,레드 LED작동남은시간,레드 LED동작강도,블루 LED상태,블루 LED작동남은시간,블루 LED동작강도,카메라상태,냉방온도,난방온도,기준온도,난방부하,냉방부하,총추정광량,백색광추정광량,적색광추정광량,청색광추정광량
2021-04-17 00:00:00,17.7999992370605,75.1999969482421,550.0,1.70907306671142,15.8000001907348,65.6999969482421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,52.0,0.0,201.0,39.0,0.0,201.0,29.0,0.0,0.0,16.0,14.0,15.0,0.0,8.99999618530273,0.0,0.0,0.0,0.0
2021-04-17 00:01:00,17.7999992370605,75.3000030517578,550.0,1.70840787887573,15.8000001907348,65.8000030517578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,172.0,0.0,1.0,176.0,0.0,201.0,150.0,0.0,0.0,16.0,14.0,15.0,0.0,8.99999618530273,0.0,0.0,0.0,0.0
2021-04-17 00:02:00,17.7999992370605,75.3000030517578,551.0,1.7064117193222,15.8000001907348,65.9000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,108.0,0.0,201.0,107.0,0.0,201.0,89.0,0.0,0.0,16.0,14.0,15.0,0.0,8.99999618530273,0.0,0.0,0.0,0.0
2021-04-17 00:03:00,17.7999992370605,75.3000030517578,551.0,1.70774245262146,15.8000001907348,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,47.0,0.0,201.0,46.0,0.0,201.0,59.0,0.0,0.0,16.0,14.0,15.0,0.0,8.99999618530273,0.0,0.0,0.0,0.0
2021-04-17 00:04:00,17.7999992370605,75.3000030517578,551.0,1.70707714557647,15.8000001907348,65.9000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,165.0,0.0,201.0,164.0,0.0,201.0,29.0,0.0,0.0,16.0,14.0,15.0,0.0,8.99999618530273,0.0,0.0,0.0,0.0
2021-04-17 00:05:00,17.7999992370605,74.8000030517578,551.0,1.70907306671142,15.8000001907348,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,104.0,0.0,201.0,104.0,0.0,201.0,147.0,0.0,0.0,16.0,14.0,15.0,0.0,8.99999618530273,0.0,0.0,0.0,0.0
2021-04-17 00:06:00,17.7999992370605,75.3000030517578,555.0,1.70907306671142,15.8000001907348,65.9000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,43.0,0.0,201.0,43.0,0.0,201.0,86.0,0.0,0.0,16.0,14.0,15.0,0.0,8.50000381469726,0.0,0.0,0.0,0.0
2021-04-17 00:07:00,17.7000007629394,75.3000030517578,548.0,1.70707714557647,15.8999996185302,66.0999984741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,172.0,0.0,201.0,172.0,0.0,201.0,25.0,0.0,0.0,16.0,14.0,15.0,0.0,8.99999618530273,0.0,0.0,0.0,0.0
2021-04-17 00:08:00,17.7999992370605,75.3000030517578,552.0,1.70774245262146,15.8000001907348,66.1999969482421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,111.0,0.0,201.0,111.0,0.0,201.0,154.0,0.0,0.0,16.0,14.0,15.0,0.0,8.50000381469726,0.0,0.0,0.0,0.0
2021-04-17 00:09:00,17.7000007629394,75.3000030517578,556.0,1.70774245262146,15.8000001907348,66.0999984741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,51.0,0.0,201.0,50.0,0.0,201.0,93.0,0.0,0.0,16.0,14.0,15.0,0.0,8.99999618530273,0.0,0.0,0.0,0.0
2021-04-17 00:10:00,17.7000007629394,75.3000030517578,549.0,1.70840787887573,15.8000001907348,65.9000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,163.0,0.0,201.0,163.0,0.0,201.0,33.0,0.0,0.0,16.0,14.0,15.0,0.0,8.50000381469726,0.0,0.0,0.0,0.0
2021-04-17 00:11:00,17.6000003814697,75.4000015258789,556.0,1.70840787887573,15.8000001907348,66.0999984741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,102.0,0.0,201.0,102.0,0.0,201.0,144.0,0.0,0.0,16.0,14.0,15.0,0.0,8.00000190734863,0.0,0.0,0.0,0.0
2021-04-17 00:12:00,17.7000007629394,75.4000015258789,550.0,1.70840787887573,15.8000001907348,66.0999984741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,41.0,0.0,201.0,41.0,0.0,201.0,83.0,0.0,0.0,16.0,14.0,15.0,0.0,8.50000381469726,0.0,0.0,0.0,0.0
2021-04-17 00:13:00,17.7000007629394,75.4000015258789,555.0,1.70774245262146,15.8000001907348,66.1999969482421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,161.0,0.0,201.0,161.0,0.0,201.0,199.0,0.0,0.0,16.0,14.0,15.0,0.0,8.50000381469726,0.0,0.0,0.0,0.0
2021-04-17 00:14:00,17.7000007629394,75.4000015258789,555.0,1.70774245262146,15.8000001907348,66.0999984741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,101.0,0.0,201.0,100.0,0.0,201.0,136.0,0.0,0.0,16.0,14.0,15.0,0.0,8.50000381469726,0.0,0.0,0.0,0.0
2021-04-17 00:15:00,17.6000003814697,75.4000015258789,547.0,1.70907306671142,15.8000001907348,65.9000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,40.0,0.0,201.0,39.0,0.0,201.0,75.0,0.0,0.0,16.0,14.0,15.0,0.0,8.00000190734863,0.0,0.0,0.0,0.0
2021-04-17 00:16:00,17.6000003814697,75.4000015258789,551.0,1.70840787887573,15.8000001907348,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,159.0,0.0,201.0,160.0,0.0,201.0,194.0,0.0,0.0,16.0,14.0,15.0,0.0,8.00000190734863,0.0,0.0,0.0,0.0
2021-04-17 00:17:00,17.6000003814697,75.4000015258789,553.0,1.70973849296569,15.8000001907348,65.9000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,98.0,0.0,201.0,100.0,0.0,201.0,134.0,0.0,0.0,16.0,14.0,15.0,0.0,8.50000381469726,0.0,0.0,0.0,0.0
2021-04-17 00:18:00,17.6000003814697,75.4000015258789,555.0,1.70840787887573,15.8000001907348,66.0999984741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,38.0,0.0,201.0,40.0,0.0,201.0,73.0,0.0,0.0,16.0,14.0,15.0,0.0,8.00000190734863,0.0,0.0,0.0,0.0
2021-04-17 00:19:00,17.6000003814697,75.4000015258789,548.0,1.70840787887573,15.8000001907348,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,158.0,0.0,201.0,160.0,0.0,201.0,194.0,0.0,0.0,16.0,14.0,15.0,0.0,8.00000190734863,0.0,0.0,0.0,0.0
