시간,내부온도관측치,내부습도관측치,CO2관측치,EC관측치,외부온도추정관측치,외부습도추정관측치,펌프상태,펌프작동남은시간,펌프최근분무량,펌프일간누적분무량,냉방상태,냉방작동남은시간,난방상태,난방작동남은시간,내부유동팬상태,내부유동팬작동남은시간,외부환기팬상태,외부환기팬작동남은시간,화이트 LED상태,화이트 LED작동남은시간,화이트 LED동작강도,레드 LED상태,레드 LED작동남은시간,레드 LED동작강도,블루 LED상태,블루 LED작동남은시간,블루 LED동작강도,카메라상태,냉방온도,난방온도,기준온도,난방부하,냉방부하,총추정광량,백색광추정광량,적색광추정광량,청색광추정광량
2022-04-20 00:00:00,18.10000038,54.09999847,602.0,2.114792824,,,0.0,0.0,769.0,769.0,201.0,3598.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,63.0,0.0,201.0,65.0,0.0,201.0,67.0,0.0,0.0,16.0,14.0,15.0,0.0,20.50000191,0.0,0.0,0.0,0.0
2022-04-20 00:01:00,18.10000038,54.20000076,602.0,2.113811255,,,201.0,118.0,769.0,769.0,201.0,3597.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,170.0,0.0,201.0,172.0,0.0,201.0,174.0,0.0,0.0,16.0,14.0,15.0,0.0,20.50000191,0.0,0.0,0.0,0.0
2022-04-20 00:02:00,18.10000038,54.5,602.0,2.115774155,,,0.0,0.0,769.0,769.0,201.0,3598.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,121.0,0.0,201.0,123.0,0.0,201.0,124.0,0.0,0.0,16.0,14.0,15.0,0.0,20.50000191,0.0,0.0,0.0,0.0
2022-04-20 00:03:00,18.10000038,54.59999847,604.0,2.096143723,,,0.0,0.0,769.0,769.0,201.0,3599.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,67.0,0.0,201.0,69.0,0.0,201.0,71.0,0.0,0.0,16.0,14.0,15.0,0.0,20.50000191,0.0,0.0,0.0,0.0
2022-04-20 00:04:00,18.10000038,54.59999847,602.0,2.096143723,,,0.0,0.0,769.0,769.0,201.0,3599.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,182.0,0.0,201.0,184.0,0.0,201.0,185.0,0.0,0.0,16.0,14.0,15.0,0.0,20.50000191,0.0,0.0,0.0,0.0
2022-04-20 00:05:00,18.10000038,54.70000076,604.0,2.098106623,,,0.0,0.0,769.0,769.0,201.0,3599.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,122.0,0.0,201.0,124.0,0.0,201.0,126.0,0.0,0.0,16.0,14.0,15.0,0.0,20.50000191,0.0,0.0,0.0,0.0
2022-04-20 00:06:00,18.10000038,54.70000076,604.0,2.09908843,,,0.0,0.0,769.0,769.0,201.0,3599.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,48.0,0.0,201.0,50.0,0.0,201.0,52.0,0.0,0.0,16.0,14.0,15.0,0.0,20.50000191,0.0,0.0,0.0,0.0
2022-04-20 00:07:00,18.10000038,54.70000076,603.0,2.101051331,,,0.0,0.0,769.0,769.0,201.0,3599.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,181.0,0.0,201.0,183.0,0.0,201.0,185.0,0.0,0.0,16.0,14.0,15.0,0.0,20.50000191,0.0,0.0,0.0,0.0
2022-04-20 00:08:00,18.20000076,54.70000076,609.0,2.1039958,,,0.0,0.0,769.0,769.0,201.0,3543.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,129.0,0.0,201.0,131.0,0.0,201.0,133.0,0.0,0.0,16.0,14.0,15.0,0.0,20.50000191,0.0,0.0,0.0,0.0
2022-04-20 00:09:00,18.10000038,54.70000076,608.0,2.105958939,,,0.0,0.0,769.0,769.0,201.0,3546.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,72.0,0.0,201.0,74.0,0.0,201.0,76.0,0.0,0.0,16.0,14.0,15.0,0.0,21.00000381,0.0,0.0,0.0,0.0
