시간,내부온도관측치,내부습도관측치,CO2관측치,EC관측치,외부온도관측치,외부습도관측치,펌프상태,펌프작동남은시간,최근분무량,일간누적분무량,냉방상태,냉방작동남은시간,난방상태,난방작동남은시간,내부유동팬상태,내부유동팬작동남은시간,외부환기팬상태,외부환기팬작동남은시간,화이트 LED상태,화이트 LED작동남은시간,화이트 LED동작강도,레드 LED상태,레드 LED작동남은시간,레드 LED동작강도,블루 LED상태,블루 LED작동남은시간,블루 LED동작강도,카메라상태,냉방온도,난방온도,기준온도,난방부하,냉방부하,총추정광량,백색광추정광량,적색광추정광량,청색광추정광량
2022-01-27 00:00:00,24.1000003814697,65.3000030517578,811.0,0.698425710201263,24.6599998474121,34.7200012207031,0,0,0.0,0.0,201,3542.0,0,0,0,0,0,0.0,201,30.0,0.0,201,32.0,0.0,201,34.0,0.0,0,16.0,14.0,15.0,0.0,50.5000019073486,0.0,0.0,0.0,0.0
2022-01-27 00:01:00,24.1000003814697,65.4000015258789,808.0,0.699098587036132,24.9399997703731,34.4800018314272,0,0,0.0,0.0,201,3547.0,0,0,0,0,0,0.0,201,149.0,0.0,201,152.0,0.0,201,154.0,0.0,0,16.0,14.0,15.0,0.0,50.5000019073486,0.0,0.0,0.0,0.0
2022-01-27 00:02:00,24.1000003814697,65.4000015258789,810.0,0.698425710201263,25.2799995429813,33.8200004585087,0,0,0.0,0.0,201,3548.0,0,0,0,0,0,0.0,201,85.0,0.0,201,88.0,0.0,201,90.0,0.0,0,16.0,14.0,15.0,0.0,50.5000019073486,0.0,0.0,0.0,0.0
2022-01-27 00:03:00,24.1000003814697,65.4000015258789,815.0,0.698425710201263,25.579999923706,33.3400009162724,0,0,0.0,0.0,201,3550.0,0,0,0,0,0,0.0,201,30.0,0.0,201,33.0,0.0,201,35.0,0.0,0,16.0,14.0,15.0,0.0,50.5000019073486,0.0,0.0,0.0,0.0
2022-01-27 00:04:00,24.1000003814697,65.4000015258789,807.0,0.699098587036132,25.8599994666874,33.0400009155273,0,0,0.0,0.0,201,3546.0,0,0,0,0,0,0.0,201,141.0,0.0,201,143.0,0.0,201,145.0,0.0,0,16.0,14.0,15.0,0.0,50.5000019073486,0.0,0.0,0.0,0.0
2022-01-27 00:05:00,24.2000007629394,65.4000015258789,808.0,0.699771404266357,26.1200000764802,32.8200012203306,0,0,0.0,0.0,201,3543.0,0,0,0,0,0,0.0,201,81.0,0.0,201,83.0,0.0,201,85.0,0.0,0,16.0,14.0,15.0,0.0,50.5000019073486,0.0,0.0,0.0,0.0
2022-01-27 00:06:00,24.2999992370605,65.3000030517578,812.0,0.699771404266357,26.3199996948242,32.4800003049895,0,0,0.0,0.0,201,3549.0,0,0,0,0,0,0.0,201,27.0,0.0,201,29.0,0.0,201,31.0,0.0,0,16.0,14.0,15.0,0.0,50.5000019073486,0.0,0.0,0.0,0.0
2022-01-27 00:07:00,24.2999992370605,65.3000030517578,806.0,0.699098587036132,26.3999992376193,32.1400001533329,0,0,0.0,0.0,201,3562.0,0,0,0,0,0,0.0,201,154.0,0.0,201,156.0,0.0,201,159.0,0.0,0,16.0,14.0,15.0,0.0,51.4999961853027,0.0,0.0,0.0,0.0
2022-01-27 00:08:00,24.2999992370605,65.0999984741211,806.0,0.698425710201263,25.9799999236129,30.8799995407462,0,0,0.0,0.0,201,3556.0,0,0,0,0,0,0.0,201,94.0,0.0,201,96.0,0.0,201,99.0,0.0,0,16.0,14.0,15.0,0.0,51.4999961853027,0.0,0.0,0.0,0.0
2022-01-27 00:09:00,24.3999996185302,65.0999984741211,808.0,0.699771404266357,25.4599994653835,30.0999999977648,0,0,0.0,0.0,201,3554.0,0,0,0,0,0,0.0,201,29.0,0.0,201,31.0,0.0,201,34.0,0.0,0,16.0,14.0,15.0,0.0,51.4999961853027,0.0,0.0,0.0,0.0
2022-01-27 00:10:00,24.3999996185302,65.0999984741211,811.0,0.699771404266357,25.0400001518428,30.2800003029406,0,0,0.0,0.0,201,3543.0,0,0,0,0,0,0.0,1,157.0,0.0,201,140.0,0.0,201,142.0,0.0,0,16.0,14.0,15.0,0.0,51.4999961853027,0.0,0.0,0.0,0.0
2022-01-27 00:11:00,24.3999996185302,65.0,805.0,0.698425710201263,24.8400001525878,30.3600002285093,0,0,0.0,0.0,201,3557.0,0,0,0,0,0,0.0,201,92.0,0.0,201,94.0,0.0,201,96.0,0.0,0,16.0,14.0,15.0,0.0,51.9999980926513,0.0,0.0,0.0,0.0
2022-01-27 00:12:00,24.5,64.8000030517578,804.0,0.698425710201263,24.8399997707456,30.6800003056414,0,0,0.0,0.0,201,3558.0,0,0,0,0,0,0.0,201,32.0,0.0,201,34.0,0.0,201,36.0,0.0,0,16.0,14.0,15.0,0.0,51.9999980926513,0.0,0.0,0.0,0.0
2022-01-27 00:13:00,24.6000003814697,64.5999984741211,809.0,0.698425710201263,24.8999999999068,30.3400001525878,0,0,0.0,0.0,201,3560.0,0,0,0,0,0,0.0,201,155.0,0.0,201,157.0,0.0,201,159.0,0.0,0,16.0,14.0,15.0,0.0,52.5,0.0,0.0,0.0,0.0
2022-01-27 00:14:00,24.5,64.5,809.0,0.698425710201263,24.9599998473422,29.9400001522153,0,0,0.0,0.0,201,3545.0,0,0,0,0,0,0.0,201,79.0,0.0,201,81.0,0.0,201,83.0,0.0,0,16.0,14.0,15.0,0.0,52.5,0.0,0.0,0.0,0.0
2022-01-27 00:15:00,24.6000003814697,64.4000015258789,810.0,0.698425710201263,25.0,29.8399997707456,0,0,0.0,0.0,201,3550.0,0,0,0,0,0,0.0,201,22.0,0.0,201,24.0,0.0,201,26.0,0.0,0,16.0,14.0,15.0,0.0,53.0000019073486,0.0,0.0,0.0,0.0
2022-01-27 00:16:00,24.6000003814697,64.3000030517578,809.0,0.698425710201263,25.0800003050826,29.7399993892759,0,0,0.0,0.0,201,3560.0,0,0,0,0,0,0.0,201,152.0,0.0,201,154.0,0.0,201,156.0,0.0,0,16.0,14.0,15.0,0.0,52.5,0.0,0.0,0.0,0.0
