시간,내부온도관측치,내부습도관측치,CO2관측치,EC관측치,외부온도관측치,외부습도관측치,펌프상태,펌프작동남은시간,최근분무량,일간누적분무량,냉방상태,냉방작동남은시간,난방상태,난방작동남은시간,내부유동팬상태,내부유동팬작동남은시간,외부환기팬상태,외부환기팬작동남은시간,화이트 LED상태,화이트 LED작동남은시간,화이트 LED동작강도,레드 LED상태,레드 LED작동남은시간,레드 LED동작강도,블루 LED상태,블루 LED작동남은시간,블루 LED동작강도,카메라상태,냉방온도,난방온도,기준온도,난방부하,냉방부하,총추정광량,백색광추정광량,적색광추정광량,청색광추정광량
2021-04-27 00:00:00,22.6000003814697,65.6999969482421,574.0,1.57004535198211,20.6000003814697,36.7000007629394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,95.0,0.0,201.0,95.0,0.0,201.0,134.0,0.0,0.0,21.0,20.0,20.5,0.0,8.00000190734863,0.0,0.0,0.0,0.0
2021-04-27 00:01:00,22.6000003814697,65.6999969482421,570.0,1.56889057159423,20.6000003814697,36.7999992370605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,34.0,0.0,201.0,34.0,0.0,201.0,73.0,0.0,0.0,21.0,20.0,20.5,0.0,8.00000190734863,0.0,0.0,0.0,0.0
2021-04-27 00:02:00,22.6000003814697,65.6999969482421,571.0,1.56889057159423,20.6000003814697,36.7999992370605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,152.0,0.0,201.0,152.0,0.0,201.0,190.0,0.0,0.0,21.0,20.0,20.5,0.0,8.00000190734863,0.0,0.0,0.0,0.0
2021-04-27 00:03:00,22.5,65.6999969482421,572.0,1.56889057159423,20.5,36.9000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,92.0,0.0,201.0,91.0,0.0,201.0,129.0,0.0,0.0,21.0,20.0,20.5,0.0,8.00000190734863,0.0,0.0,0.0,0.0
2021-04-27 00:04:00,22.6000003814697,65.6999969482421,569.0,1.56889057159423,20.6000003814697,36.7999992370605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,31.0,0.0,201.0,30.0,0.0,201.0,68.0,0.0,0.0,21.0,20.0,20.5,0.0,8.00000190734863,0.0,0.0,0.0,0.0
2021-04-27 00:05:00,22.6000003814697,65.6999969482421,572.0,1.56773579120636,20.6000003814697,36.9000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,149.0,0.0,201.0,151.0,0.0,201.0,187.0,0.0,0.0,21.0,20.0,20.5,0.0,8.00000190734863,0.0,0.0,0.0,0.0
2021-04-27 00:06:00,22.5,65.6999969482421,566.0,1.57004535198211,20.6000003814697,36.7999992370605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,93.0,0.0,201.0,95.0,0.0,201.0,126.0,0.0,0.0,21.0,20.0,20.5,0.0,7.5,0.0,0.0,0.0,0.0
2021-04-27 00:07:00,22.5,65.8000030517578,569.0,1.56889057159423,20.6000003814697,36.9000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,143.5,0.0,201.0,143.5,0.0,201.0,155.5,0.0,0.0,21.0,20.0,20.5,0.0,7.5,0.0,0.0,0.0,0.0
2021-04-27 00:08:00,22.5,65.8000030517578,571.0,1.56889057159423,20.6000003814697,36.9000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,194.0,0.0,201.0,192.0,0.0,201.0,185.0,0.0,0.0,21.0,20.0,20.5,0.0,7.5,0.0,0.0,0.0,0.0
2021-04-27 00:09:00,22.5,65.8000030517578,572.0,1.57004535198211,20.5,36.9000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,134.0,0.0,201.0,131.0,0.0,201.0,124.0,0.0,0.0,21.0,20.0,20.5,0.0,7.5,0.0,0.0,0.0,0.0
2021-04-27 00:10:00,22.5,65.8000030517578,569.0,1.56889057159423,20.5,36.9000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,73.0,0.0,201.0,70.0,0.0,201.0,63.0,0.0,0.0,21.0,20.0,20.5,0.0,7.5,0.0,0.0,0.0,0.0
2021-04-27 00:11:00,22.5,65.8000030517578,570.0,1.56889057159423,20.6000003814697,36.9000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,193.0,0.0,201.0,190.0,0.0,201.0,183.0,0.0,0.0,21.0,20.0,20.5,0.0,7.5,0.0,0.0,0.0,0.0
2021-04-27 00:12:00,22.5,65.8000030517578,569.0,1.56773579120636,20.6000003814697,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,132.0,0.0,201.0,130.0,0.0,201.0,123.0,0.0,0.0,21.0,20.0,20.5,0.0,7.5,0.0,0.0,0.0,0.0
2021-04-27 00:13:00,22.5,65.9000015258789,569.0,1.56889057159423,20.5,36.9000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,72.0,0.0,201.0,69.0,0.0,201.0,62.0,0.0,0.0,21.0,20.0,20.5,0.0,7.5,0.0,0.0,0.0,0.0
2021-04-27 00:14:00,22.5,65.9000015258789,570.0,1.56889057159423,20.5,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,191.0,0.0,201.0,189.0,0.0,201.0,182.0,0.0,0.0,21.0,20.0,20.5,0.0,7.5,0.0,0.0,0.0,0.0
2021-04-27 00:15:00,22.5,65.9000015258789,570.0,1.56773579120636,20.5,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,131.0,0.0,201.0,128.0,0.0,201.0,121.0,0.0,0.0,21.0,20.0,20.5,0.0,7.5,0.0,0.0,0.0,0.0
2021-04-27 00:16:00,22.3999996185302,65.9000015258789,572.0,1.56889057159423,20.5,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,70.0,0.0,201.0,68.0,0.0,201.0,61.0,0.0,0.0,21.0,20.0,20.5,0.0,6.99999809265136,0.0,0.0,0.0,0.0
2021-04-27 00:17:00,22.3999996185302,65.9000015258789,571.0,1.56773579120636,20.5,37.099998474121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,190.0,0.0,201.0,186.0,0.0,201.0,179.0,0.0,0.0,21.0,20.0,20.5,0.0,6.99999809265136,0.0,0.0,0.0,0.0
2021-04-27 00:18:00,22.3999996185302,65.9000015258789,571.0,1.57004535198211,20.5,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,130.0,0.0,201.0,125.0,0.0,201.0,117.0,0.0,0.0,21.0,20.0,20.5,0.0,6.99999809265136,0.0,0.0,0.0,0.0
2021-04-27 00:19:00,22.3999996185302,65.9000015258789,570.0,1.56889057159423,20.5,37.099998474121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,69.0,0.0,201.0,64.0,0.0,201.0,57.0,0.0,0.0,21.0,20.0,20.5,0.0,6.99999809265136,0.0,0.0,0.0,0.0
2021-04-27 00:20:00,22.3999996185302,66.0,572.0,1.56889057159423,20.5,37.099998474121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,189.0,0.0,201.0,184.0,0.0,201.0,178.0,0.0,0.0,21.0,20.0,20.5,0.0,6.99999809265136,0.0,0.0,0.0,0.0
2021-04-27 00:21:00,22.3999996185302,66.0,570.0,1.56773579120636,20.3999996185302,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,129.0,0.0,201.0,124.0,0.0,201.0,117.0,0.0,0.0,21.0,20.0,20.5,0.0,6.99999809265136,0.0,0.0,0.0,0.0
2021-04-27 00:22:00,22.3999996185302,66.0,574.0,1.56889057159423,20.5,37.099998474121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,68.0,0.0,201.0,63.0,0.0,201.0,56.0,0.0,0.0,21.0,20.0,20.5,0.0,6.99999809265136,0.0,0.0,0.0,0.0
2021-04-27 00:23:00,22.3999996185302,66.0,573.0,1.56889057159423,20.5,37.099998474121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,188.0,0.0,201.0,183.0,0.0,201.0,177.0,0.0,0.0,21.0,20.0,20.5,0.0,6.99999809265136,0.0,0.0,0.0,0.0
2021-04-27 00:24:00,22.3999996185302,66.0,575.0,1.56773579120636,20.5,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,127.0,0.0,201.0,122.0,0.0,201.0,115.0,0.0,0.0,21.0,20.0,20.5,0.0,6.99999809265136,0.0,0.0,0.0,0.0
2021-04-27 00:25:00,22.3999996185302,66.0,573.0,1.56889057159423,20.3999996185302,37.099998474121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,66.0,0.0,201.0,61.0,0.0,201.0,54.0,0.0,0.0,21.0,20.0,20.5,0.0,6.99999809265136,0.0,0.0,0.0,0.0
2021-04-27 00:26:00,22.2999992370605,66.0999984741211,571.0,1.56889057159423,20.5,37.099998474121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,186.0,0.0,201.0,181.0,0.0,201.0,176.0,0.0,0.0,21.0,20.0,20.5,0.0,6.49999618530273,0.0,0.0,0.0,0.0
2021-04-27 00:27:00,22.3999996185302,66.0,569.0,1.56773579120636,20.5,37.099998474121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,125.0,0.0,201.0,120.0,0.0,201.0,115.0,0.0,0.0,21.0,20.0,20.5,0.0,6.99999809265136,0.0,0.0,0.0,0.0
2021-04-27 00:28:00,22.3999996185302,66.0999984741211,570.0,1.56889057159423,20.3999996185302,37.099998474121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,64.0,0.0,201.0,59.0,0.0,201.0,55.0,0.0,0.0,21.0,20.0,20.5,0.0,6.99999809265136,0.0,0.0,0.0,0.0
2021-04-27 00:29:00,22.3999996185302,66.0999984741211,575.0,1.56773579120636,20.3999996185302,37.099998474121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,184.0,0.0,201.0,178.0,0.0,201.0,176.0,0.0,0.0,21.0,20.0,20.5,0.0,6.99999809265136,0.0,0.0,0.0,0.0
2021-04-27 00:30:00,22.3999996185302,66.0999984741211,570.0,1.56889057159423,20.3999996185302,37.099998474121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,122.0,0.0,201.0,118.0,0.0,201.0,115.0,0.0,0.0,21.0,20.0,20.5,0.0,6.99999809265136,0.0,0.0,0.0,0.0
2021-04-27 00:31:00,22.2999992370605,66.0999984741211,575.0,1.56889057159423,20.3999996185302,37.099998474121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,61.0,0.0,201.0,57.0,0.0,201.0,54.0,0.0,0.0,21.0,20.0,20.5,0.0,6.49999618530273,0.0,0.0,0.0,0.0
2021-04-27 00:32:00,22.3999996185302,66.0999984741211,573.0,1.56889057159423,20.3999996185302,37.099998474121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,179.0,0.0,201.0,177.0,0.0,201.0,174.0,0.0,0.0,21.0,20.0,20.5,0.0,6.99999809265136,0.0,0.0,0.0,0.0
