시간,내부온도관측치,내부습도관측치,CO2관측치,EC관측치,외부온도관측치,외부습도관측치,펌프상태,펌프작동남은시간,최근분무량,일간누적분무량,냉방상태,냉방작동남은시간,난방상태,난방작동남은시간,내부유동팬상태,내부유동팬작동남은시간,외부환기팬상태,외부환기팬작동남은시간,화이트 LED상태,화이트 LED작동남은시간,화이트 LED동작강도,레드 LED상태,레드 LED작동남은시간,레드 LED동작강도,블루 LED상태,블루 LED작동남은시간,블루 LED동작강도,카메라상태,냉방온도,난방온도,기준온도,난방부하,냉방부하,총추정광량,백색광추정광량,적색광추정광량,청색광추정광량
2021-04-30 00:00:00,18.79999923706055,68.80000305175781,470.0,1.505639672279358,14.89999961853027,65.4000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,194.0,0.0,201.0,196.0,0.0,201.0,198.0,0.0,0.0,21.0,20.0,20.5,8.400005340576172,0.0,0.0,0.0,0.0,0.0
2021-04-30 00:01:00,18.70000076293945,69.0,473.0,1.507927060127258,15.0,65.19999694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,133.0,0.0,201.0,135.0,0.0,201.0,137.0,0.0,0.0,21.0,20.0,20.5,9.099994659423828,0.0,0.0,0.0,0.0,0.0
2021-04-30 00:02:00,18.70000076293945,69.30000305175781,472.0,1.505639672279358,15.0,65.30000305175781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,73.0,0.0,201.0,75.0,0.0,201.0,77.0,0.0,0.0,21.0,20.0,20.5,9.099994659423828,0.0,0.0,0.0,0.0,0.0
2021-04-30 00:03:00,18.60000038146973,69.30000305175781,474.0,1.506783246994019,15.10000038146973,65.4000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,193.0,0.0,201.0,195.0,0.0,201.0,197.0,0.0,0.0,21.0,20.0,20.5,9.799997329711914,0.0,0.0,0.0,0.0,0.0
2021-04-30 00:04:00,18.5,70.19999694824219,475.0,1.506783246994019,15.10000038146973,64.5999984741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,132.0,0.0,201.0,134.0,0.0,201.0,136.0,0.0,0.0,21.0,20.0,20.5,10.5,0.0,0.0,0.0,0.0,0.0
2021-04-30 00:05:00,18.39999961853028,69.80000305175781,470.0,1.507927060127258,15.10000038146973,64.5,0.0,0.0,0.0,0.0,0.0,0.0,201.0,198.0,0.0,0.0,0.0,0.0,201.0,71.0,0.0,201.0,73.0,0.0,201.0,75.0,0.0,0.0,21.0,20.0,20.5,10.85000133514404,0.0,0.0,0.0,0.0,0.0
2021-04-30 00:06:00,19.10000038146973,70.9000015258789,475.0,1.478190898895264,15.10000038146973,64.69999694824219,0.0,0.0,0.0,0.0,0.0,0.0,201.0,136.0,0.0,0.0,0.0,0.0,201.0,190.0,0.0,201.0,192.0,0.0,201.0,195.0,0.0,0.0,21.0,20.0,20.5,11.20000267028809,0.0,0.0,0.0,0.0,0.0
2021-04-30 00:07:00,20.39999961853028,70.30000305175781,479.0,1.479334473609924,15.10000038146973,64.4000015258789,0.0,0.0,0.0,0.0,0.0,0.0,201.0,76.0,0.0,0.0,0.0,0.0,201.0,128.0,0.0,201.0,130.0,0.0,201.0,133.0,0.0,0.0,21.0,20.0,20.5,6.299997329711914,0.0,0.0,0.0,0.0,0.0
2021-04-30 00:08:00,21.79999923706055,69.19999694824219,476.0,1.480478286743164,15.10000038146973,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,68.0,0.0,201.0,68.0,0.0,201.0,71.0,0.0,0.0,21.0,20.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-30 00:09:00,22.70000076293945,67.0,473.0,1.507927060127258,15.10000038146973,64.9000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,188.0,0.0,201.0,188.0,0.0,201.0,190.0,0.0,0.0,21.0,20.0,20.5,0.0,3.999996185302734,0.0,0.0,0.0,0.0
2021-04-30 00:10:00,21.79999923706055,63.70000076293945,474.0,1.507927060127258,15.30000019073486,64.80000305175781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,127.0,0.0,201.0,126.0,0.0,201.0,128.0,0.0,0.0,21.0,20.0,20.5,0.0,6.000003814697266,0.0,0.0,0.0,0.0
2021-04-30 00:11:00,21.60000038146973,63.40000152587891,470.0,1.510214328765869,15.30000019073486,65.0999984741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,65.0,0.0,201.0,65.0,0.0,201.0,67.0,0.0,0.0,21.0,20.0,20.5,0.0,3.999996185302734,0.0,0.0,0.0,0.0
2021-04-30 00:12:00,21.29999923706055,63.70000076293945,469.0,1.506783246994019,15.30000019073486,64.9000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,186.0,0.0,201.0,186.0,0.0,201.0,198.0,0.0,0.0,21.0,20.0,20.5,0.0,3.000001907348633,0.0,0.0,0.0,0.0
