시간,내부온도관측치,내부습도관측치,CO2관측치,EC관측치,외부온도추정관측치,외부습도추정관측치,펌프상태,펌프작동남은시간,최근분무량,일간누적분무량,냉방상태,냉방작동남은시간,난방상태,난방작동남은시간,내부유동팬상태,내부유동팬작동남은시간,외부환기팬상태,외부환기팬작동남은시간,화이트 LED상태,화이트 LED작동남은시간,화이트 LED동작강도,레드 LED상태,레드 LED작동남은시간,레드 LED동작강도,블루 LED상태,블루 LED작동남은시간,블루 LED동작강도,카메라상태,냉방온도,난방온도,기준온도,난방부하,냉방부하,총추정광량,백색광추정광량,적색광추정광량,청색광추정광량
2022-04-08 00:00:00,16.5,63.20000076,516.0,1.74889648,18.89999962,33.79999924,0.0,0.0,0.0,0.0,201.0,3586.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,52.0,0.0,201.0,54.0,0.0,201.0,56.0,0.0,0.0,16.0,14.0,15.0,0.0,12.5,0.0,0.0,0.0,0.0
2022-04-08 00:01:00,16.5,63.70000076,511.0,1.744631052,18.89999962,33.79999924,201.0,66.0,428.21,428.21,201.0,3577.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,163.0,0.0,201.0,165.0,0.0,201.0,167.0,0.0,0.0,16.0,14.0,15.0,0.0,12.5,0.0,0.0,0.0,0.0
2022-04-08 00:02:00,16.60000038,63.79999924,514.0,1.744631052,18.89999962,33.79999924,0.0,0.0,428.21,428.21,201.0,3574.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,99.0,0.0,201.0,101.0,0.0,201.0,103.0,0.0,0.0,16.0,14.0,15.0,0.0,12.5,0.0,0.0,0.0,0.0
2022-04-08 00:03:00,16.60000038,63.79999924,513.0,1.743564725,18.89999962,33.79999924,0.0,0.0,428.21,428.21,201.0,3580.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,44.0,0.0,201.0,46.0,0.0,201.0,48.0,0.0,0.0,16.0,14.0,15.0,0.0,13.00000191,0.0,0.0,0.0,0.0
2022-04-08 00:04:00,16.60000038,63.70000076,517.0,1.745697498,18.89999962,33.79999924,0.0,0.0,428.21,428.21,201.0,3581.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,165.0,0.0,201.0,167.0,0.0,201.0,169.0,0.0,0.0,16.0,14.0,15.0,0.0,13.00000191,0.0,0.0,0.0,0.0
2022-04-08 00:05:00,16.60000038,63.59999847,514.0,1.745697498,18.89999962,33.79999924,0.0,0.0,428.21,428.21,201.0,3584.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,107.0,0.0,201.0,109.0,0.0,201.0,111.0,0.0,0.0,16.0,14.0,15.0,0.0,13.00000191,0.0,0.0,0.0,0.0
2022-04-08 00:06:00,16.60000038,63.59999847,516.0,1.745697498,18.89999962,33.79999924,0.0,0.0,428.21,428.21,201.0,3565.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,26.0,0.0,201.0,28.0,0.0,201.0,30.0,0.0,0.0,16.0,14.0,15.0,0.0,13.00000191,0.0,0.0,0.0,0.0
2022-04-08 00:07:00,16.60000038,63.5,513.0,1.745697498,18.89999962,33.79999924,0.0,0.0,428.21,428.21,201.0,3584.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,166.0,0.0,201.0,167.0,0.0,201.0,170.0,0.0,0.0,16.0,14.0,15.0,0.0,13.00000191,0.0,0.0,0.0,0.0
2022-04-08 00:08:00,16.60000038,63.5,516.0,1.745697498,18.89999962,33.79999924,0.0,0.0,428.21,428.21,201.0,3590.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,108.0,0.0,201.0,110.0,0.0,201.0,113.0,0.0,0.0,16.0,14.0,15.0,0.0,13.00000191,0.0,0.0,0.0,0.0
2022-04-08 00:09:00,16.60000038,63.5,518.0,1.745697498,18.89999962,33.79999924,0.0,0.0,428.21,428.21,201.0,3589.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,48.0,0.0,201.0,50.0,0.0,201.0,53.0,0.0,0.0,16.0,14.0,15.0,0.0,13.00000191,0.0,0.0,0.0,0.0
2022-04-08 00:10:00,16.60000038,63.40000153,515.0,1.746763945,18.89999962,33.79999924,0.0,0.0,428.21,428.21,201.0,3597.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,169.0,0.0,201.0,171.0,0.0,201.0,173.0,0.0,0.0,16.0,14.0,15.0,0.0,13.00000191,0.0,0.0,0.0,0.0
