시간,내부온도관측치,내부습도관측치,CO2관측치,EC관측치,외부온도관측치,외부습도관측치,펌프상태,펌프작동남은시간,최근분무량,일간누적분무량,냉방상태,냉방작동남은시간,난방상태,난방작동남은시간,내부유동팬상태,내부유동팬작동남은시간,외부환기팬상태,외부환기팬작동남은시간,화이트 LED상태,화이트 LED작동남은시간,화이트 LED동작강도,레드 LED상태,레드 LED작동남은시간,레드 LED동작강도,블루 LED상태,블루 LED작동남은시간,블루 LED동작강도,카메라상태,냉방온도,난방온도,기준온도,난방부하,냉방부하,총추정광량,백색광추정광량,적색광추정광량,청색광추정광량
2021-02-17 00:00:00,24.7999992370605,40.5,361.0,0.0590693056583404,20.2999992370605,33.2000007629394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,394.0,100.0,201.0,370.0,10.0,201.0,372.0,25.0,0.0,25.0,23.0,24.0,4.5,0.0,0.0,363.554,16.548,37.596,363.554,309.41,16.548,37.596
2021-02-17 00:01:00,20.5,44.099998474121,355.0,0.910133600234985,19.7000007629394,10.6999998092651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,62.0,0.0,201.0,64.0,0.0,201.0,66.0,0.0,0.0,20.0,18.0,19.0,0.0,2.5,0.0,0.0,0.0,0.0
2021-02-17 00:02:00,20.6000003814697,44.2999992370605,360.0,0.910133600234985,19.7999992370605,10.6000003814697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,179.0,0.0,201.0,182.0,0.0,201.0,184.0,0.0,0.0,20.0,18.0,19.0,0.0,3.00000190734863,0.0,0.0,0.0,0.0
2021-02-17 00:03:00,20.6000003814697,44.5,359.0,0.908579170703888,19.7999992370605,10.3999996185302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,117.0,0.0,201.0,120.0,0.0,201.0,122.0,0.0,0.0,20.0,18.0,19.0,0.0,3.00000190734863,0.0,0.0,0.0,0.0
2021-02-17 00:04:00,20.6000003814697,44.5,357.0,0.910133600234985,19.7999992370605,10.3000001907348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,57.0,0.0,201.0,60.0,0.0,201.0,62.0,0.0,0.0,20.0,18.0,19.0,0.0,3.00000190734863,0.0,0.0,0.0,0.0
2021-02-17 00:05:00,20.7000007629394,44.5,355.0,0.912465333938598,19.7999992370605,10.3999996185302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,179.0,0.0,201.0,181.0,0.0,201.0,182.0,0.0,0.0,20.0,18.0,19.0,0.0,3.50000381469726,0.0,0.0,0.0,0.0
2021-02-17 00:06:00,20.7999992370605,44.0,360.0,0.914019763469696,19.7000007629394,10.1999998092651,0.0,0.0,0.0,0.0,201.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,117.0,0.0,201.0,119.0,0.0,201.0,121.0,0.0,0.0,20.0,18.0,19.0,0.0,3.99999618530273,0.0,0.0,0.0,0.0
2021-02-17 00:07:00,20.5,43.5,355.0,0.912465333938598,19.7000007629394,10.1000003814697,0.0,0.0,0.0,0.0,201.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,56.0,0.0,201.0,58.0,0.0,201.0,60.0,0.0,0.0,20.0,18.0,19.0,0.0,2.5,0.0,0.0,0.0,0.0
2021-02-17 00:08:00,20.3999996185302,43.2999992370605,357.0,0.911688089370727,19.7000007629394,10.1000003814697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,176.0,0.0,201.0,178.0,0.0,201.0,180.0,0.0,0.0,20.0,18.0,19.0,0.0,2.24999904632568,0.0,0.0,0.0,0.0
2021-02-17 00:09:00,20.2999992370605,43.4000015258789,356.0,0.909356355667114,19.7000007629394,10.1000003814697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,115.0,0.0,201.0,117.0,0.0,201.0,119.0,0.0,0.0,20.0,18.0,19.0,0.0,1.99999809265136,0.0,0.0,0.0,0.0
2021-02-17 00:10:00,20.3999996185302,43.599998474121,359.0,0.909356355667114,19.7000007629394,10.6999998092651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,54.0,0.0,201.0,56.0,0.0,201.0,58.0,0.0,0.0,20.0,18.0,19.0,0.0,1.49999618530273,0.0,0.0,0.0,0.0
2021-02-17 00:11:00,20.3999996185302,43.599998474121,356.5,0.908579140901565,19.7000007629394,10.59999990463255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,114.0,0.0,201.0,116.5,0.0,201.0,118.5,0.0,0.0,20.0,18.0,19.0,0.0,1.99999809265136,0.0,0.0,0.0,0.0
