시간,내부온도관측치,내부습도관측치,CO2관측치,EC관측치,외부온도관측치,외부습도관측치,펌프상태,펌프작동남은시간,최근분무량,일간누적분무량,냉방상태,냉방작동남은시간,난방상태,난방작동남은시간,내부유동팬상태,내부유동팬작동남은시간,외부환기팬상태,외부환기팬작동남은시간,화이트 LED상태,화이트 LED작동남은시간,화이트 LED동작강도,레드 LED상태,레드 LED작동남은시간,레드 LED동작강도,블루 LED상태,블루 LED작동남은시간,블루 LED동작강도,카메라상태,냉방온도,난방온도,기준온도,난방부하,냉방부하,총추정광량,백색광추정광량,적색광추정광량,청색광추정광량
2021-04-27 00:00:00,22.7999992370605,59.599998474121,465.0,1.63428902626037,20.7000007629394,36.099998474121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,201.0,183.0,0.0,201.0,185.0,0.0,201.0,147.0,0.0,0,21.0,20.0,20.5,0.0,8.99999618530273,0.0,0.0,0.0,0.0
2021-04-27 00:01:00,22.7999992370605,59.599998474121,465.0,1.63428902626037,20.7000007629394,36.099998474121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,201.0,122.0,0.0,201.0,124.0,0.0,201.0,87.0,0.0,0,21.0,20.0,20.5,0.0,8.99999618530273,0.0,0.0,0.0,0.0
2021-04-27 00:02:00,22.7999992370605,59.7000007629394,465.0,1.63428902626037,20.7000007629394,36.2000007629394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,201.0,61.0,0.0,201.0,63.0,0.0,201.0,199.0,0.0,0,21.0,20.0,20.5,0.0,8.99999618530273,0.0,0.0,0.0,0.0
2021-04-27 00:03:00,22.7999992370605,59.7000007629394,465.0,1.63428902626037,20.7000007629394,36.2000007629394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,201.0,181.0,0.0,201.0,183.0,0.0,201.0,138.0,0.0,0,21.0,20.0,20.5,0.0,8.99999618530273,0.0,0.0,0.0,0.0
2021-04-27 00:04:00,22.7999992370605,59.7999992370605,466.0,1.63428902626037,20.7000007629394,36.099998474121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,201.0,120.0,0.0,201.0,122.0,0.0,201.0,77.0,0.0,0,21.0,20.0,20.5,0.0,8.99999618530273,0.0,0.0,0.0,0.0
2021-04-27 00:05:00,22.7000007629394,59.7999992370605,467.0,1.63428902626037,20.7000007629394,36.2000007629394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,201.0,59.0,0.0,201.0,61.0,0.0,201.0,196.0,0.0,0,21.0,20.0,20.5,0.0,8.99999618530273,0.0,0.0,0.0,0.0
2021-04-27 00:06:00,22.7999992370605,59.9000015258789,463.0,1.63337838649749,20.7000007629394,36.2000007629394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,201.0,181.0,0.0,201.0,183.0,0.0,201.0,165.5,0.0,0,21.0,20.0,20.5,0.0,8.50000381469726,0.0,0.0,0.0,0.0
2021-04-27 00:07:00,22.7000007629394,59.9000015258789,465.0,1.63428902626037,20.7000007629394,36.2000007629394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,201.0,120.0,0.0,201.0,122.0,0.0,201.0,135.0,0.0,0,21.0,20.0,20.5,0.0,8.50000381469726,0.0,0.0,0.0,0.0
2021-04-27 00:08:00,22.7999992370605,59.9000015258789,464.0,1.63337838649749,20.6000003814697,36.2000007629394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,201.0,59.0,0.0,201.0,61.0,0.0,201.0,74.0,0.0,0,21.0,20.0,20.5,0.0,8.50000381469726,0.0,0.0,0.0,0.0
2021-04-27 00:09:00,22.7000007629394,59.9000015258789,465.0,1.63428902626037,20.7000007629394,36.2000007629394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,201.0,179.0,0.0,201.0,182.0,0.0,201.0,195.0,0.0,0,21.0,20.0,20.5,0.0,8.99999618530273,0.0,0.0,0.0,0.0
