시간,내부온도관측치,내부습도관측치,CO2관측치,EC관측치,외부온도추정관측치,외부습도추정관측치,펌프상태,펌프작동남은시간,최근분무량,일간누적분무량,냉방상태,냉방작동남은시간,난방상태,난방작동남은시간,내부유동팬상태,내부유동팬작동남은시간,외부환기팬상태,외부환기팬작동남은시간,화이트 LED상태,화이트 LED작동남은시간,화이트 LED동작강도,레드 LED상태,레드 LED작동남은시간,레드 LED동작강도,블루 LED상태,블루 LED작동남은시간,블루 LED동작강도,카메라상태,냉방온도,난방온도,기준온도,난방부하,냉방부하,총추정광량,백색광추정광량,적색광추정광량,청색광추정광량
2022-01-27 00:00:00,21.89999962,81.19999695,515.0,0.767901778,26.3,32.31999969,0.0,0.0,0.0,0.0,201.0,3591.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,51.0,0.0,201.0,53.0,0.0,201.0,55.0,0.0,0.0,16.0,14.0,15.0,0.0,40.0,0.0,0.0,0.0,0.0
2022-01-27 00:01:00,22.0,81.40000153,513.0,0.769417822,26.9199997,31.41999931,0.0,0.0,0.0,0.0,201.0,3590.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,170.0,0.0,201.0,172.0,0.0,201.0,174.0,0.0,0.0,16.0,14.0,15.0,0.0,39.49999809,0.0,0.0,0.0,0.0
2022-01-27 00:02:00,21.89999962,81.69999695,518.0,0.76865977,27.41999931,30.73999977,0.0,0.0,0.0,0.0,201.0,3590.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,110.0,0.0,201.0,112.0,0.0,201.0,114.0,0.0,0.0,16.0,14.0,15.0,0.0,40.0,0.0,0.0,0.0,0.0
2022-01-27 00:03:00,22.0,81.80000305,516.0,0.767143726,27.8,30.12000008,0.0,0.0,0.0,0.0,201.0,3593.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,51.0,0.0,201.0,53.0,0.0,201.0,55.0,0.0,0.0,16.0,14.0,15.0,0.0,39.49999809,0.0,0.0,0.0,0.0
2022-01-27 00:04:00,22.10000038,82.0,511.0,0.76865977,28.12000046,29.72000084,0.0,0.0,0.0,0.0,201.0,3598.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,155.0,0.0,201.0,157.0,0.0,201.0,159.0,0.0,0.0,16.0,14.0,15.0,0.0,40.0,0.0,0.0,0.0,0.0
2022-01-27 00:05:00,22.10000038,82.19999695,514.0,0.767901778,28.44000015,29.16000099,0.0,0.0,0.0,0.0,201.0,3595.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,112.0,0.0,201.0,114.0,0.0,201.0,116.0,0.0,0.0,16.0,14.0,15.0,0.0,40.50000191,0.0,0.0,0.0,0.0
2022-01-27 00:06:00,22.10000038,82.40000153,516.0,0.76865977,28.80170429,28.0974219,0.0,0.0,0.0,0.0,201.0,3589.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,106.0,0.0,201.0,108.0,0.0,201.0,110.0,0.0,0.0,16.0,14.0,15.0,0.0,40.50000191,0.0,0.0,0.0,0.0
2022-01-27 00:07:00,22.20000076,82.5,513.0,0.769417822,28.45033825,28.74940043,0.0,0.0,0.0,0.0,201.0,3598.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,174.0,0.0,201.0,176.0,0.0,201.0,178.0,0.0,0.0,16.0,14.0,15.0,0.0,40.50000191,0.0,0.0,0.0,0.0
2022-01-27 00:08:00,22.29999924,82.5,514.0,0.76865977,28.16626567,28.83296472,0.0,0.0,0.0,0.0,201.0,3539.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,115.0,0.0,201.0,117.0,0.0,201.0,119.0,0.0,0.0,16.0,14.0,15.0,0.0,40.50000191,0.0,0.0,0.0,0.0
2022-01-27 00:09:00,22.39999962,82.5,512.0,0.767901778,27.72316999,28.39849708,0.0,0.0,0.0,0.0,201.0,3541.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,55.0,0.0,201.0,57.0,0.0,201.0,59.0,0.0,0.0,16.0,14.0,15.0,0.0,41.00000381,0.0,0.0,0.0,0.0
2022-01-27 00:10:00,22.39999962,82.30000305,515.0,0.76865977,25.92000008,27.34000053,0.0,0.0,0.0,0.0,201.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,175.0,0.0,201.0,178.0,0.0,201.0,180.0,0.0,0.0,16.0,14.0,15.0,0.0,41.49999619,0.0,0.0,0.0,0.0
2022-01-27 00:11:00,22.5,82.19999695,516.0,0.76865977,25.59999962,26.86000023,0.0,0.0,0.0,0.0,201.0,3545.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,119.0,0.0,201.0,122.0,0.0,201.0,124.0,0.0,0.0,16.0,14.0,15.0,0.0,41.99999809,0.0,0.0,0.0,0.0
2022-01-27 00:12:00,22.5,82.09999847,514.0,0.76865977,25.57999954,27.03999977,0.0,0.0,0.0,0.0,201.0,3543.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,57.0,0.0,201.0,60.0,0.0,201.0,62.0,0.0,0.0,16.0,14.0,15.0,0.0,41.99999809,0.0,0.0,0.0,0.0
2022-01-27 00:13:00,22.5,82.0,516.0,0.76865977,25.85999985,27.39999924,0.0,0.0,0.0,0.0,201.0,3544.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,177.0,0.0,201.0,179.0,0.0,201.0,181.0,0.0,0.0,16.0,14.0,15.0,0.0,42.5,0.0,0.0,0.0,0.0
2022-01-27 00:14:00,22.5,81.90000153,514.0,0.765627623,26.04000015,27.27999992,0.0,0.0,0.0,0.0,201.0,3543.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,115.0,0.0,201.0,117.0,0.0,201.0,119.0,0.0,0.0,16.0,14.0,15.0,0.0,42.5,0.0,0.0,0.0,0.0
2022-01-27 00:15:00,22.5,81.90000153,513.0,0.766385674,26.18000069,27.23999977,0.0,0.0,0.0,0.0,201.0,3543.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,53.0,0.0,201.0,55.0,0.0,201.0,57.0,0.0,0.0,16.0,14.0,15.0,0.0,42.5,0.0,0.0,0.0,0.0
2022-01-27 00:16:00,22.5,81.69999695,517.0,0.764869571,26.18000069,27.07999992,0.0,0.0,0.0,0.0,201.0,3599.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,161.0,0.0,201.0,163.0,0.0,201.0,165.0,0.0,0.0,16.0,14.0,15.0,0.0,42.5,0.0,0.0,0.0,0.0
2022-01-27 00:17:00,22.60000038,81.59999847,516.0,0.766385674,26.25999985,26.87999954,0.0,0.0,0.0,0.0,201.0,3576.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,146.0,0.0,201.0,148.0,0.0,201.0,150.0,0.0,0.0,16.0,14.0,15.0,0.0,42.5,0.0,0.0,0.0,0.0
2022-01-27 00:18:00,22.60000038,81.59999847,515.0,0.765627623,26.17999992,26.7,0.0,0.0,0.0,0.0,201.0,3560.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,56.0,0.0,201.0,58.0,0.0,201.0,60.0,0.0,0.0,16.0,14.0,15.0,0.0,42.5,0.0,0.0,0.0,0.0
2022-01-27 00:19:00,22.60000038,81.80000305,514.0,0.766385674,26.23999939,26.42000008,0.0,0.0,0.0,0.0,201.0,3550.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,180.0,0.0,201.0,182.0,0.0,201.0,184.0,0.0,0.0,16.0,14.0,15.0,0.0,43.00000191,0.0,0.0,0.0,0.0
2022-01-27 00:20:00,22.60000038,81.80000305,516.0,0.765627623,26.29999924,26.27999954,0.0,0.0,0.0,0.0,201.0,3555.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,116.0,0.0,201.0,118.0,0.0,201.0,120.0,0.0,0.0,16.0,14.0,15.0,0.0,43.00000191,0.0,0.0,0.0,0.0
2022-01-27 00:21:00,22.70000076,81.69999695,512.0,0.764869571,26.35999947,26.21999931,0.0,0.0,0.0,0.0,201.0,3542.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,49.0,0.0,201.0,51.0,0.0,201.0,53.0,0.0,0.0,16.0,14.0,15.0,0.0,43.00000191,0.0,0.0,0.0,0.0
2022-01-27 00:22:00,22.70000076,81.59999847,513.0,0.763353527,26.37999916,25.97999916,0.0,0.0,0.0,0.0,201.0,3553.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,179.0,0.0,201.0,181.0,0.0,201.0,183.0,0.0,0.0,16.0,14.0,15.0,0.0,43.00000191,0.0,0.0,0.0,0.0
2022-01-27 00:23:00,22.60000038,81.5,511.0,0.764111519,26.31999931,25.76000023,0.0,0.0,0.0,0.0,201.0,3552.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,118.0,0.0,201.0,120.0,0.0,201.0,122.0,0.0,0.0,16.0,14.0,15.0,0.0,43.50000381,0.0,0.0,0.0,0.0
2022-01-27 00:24:00,22.70000076,81.5,512.0,0.764111519,26.29999924,25.62000084,0.0,0.0,0.0,0.0,201.0,3562.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,66.0,0.0,201.0,68.0,0.0,201.0,70.0,0.0,0.0,16.0,14.0,15.0,0.0,43.00000191,0.0,0.0,0.0,0.0
2022-01-27 00:25:00,22.70000076,81.59999847,512.0,0.764869571,26.27999916,25.58000107,0.0,0.0,0.0,0.0,201.0,3555.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,176.0,0.0,201.0,178.0,0.0,201.0,180.0,0.0,0.0,16.0,14.0,15.0,0.0,43.00000191,0.0,0.0,0.0,0.0
2022-01-27 00:26:00,22.70000076,81.59999847,508.0,0.763353527,26.24000015,25.4800003,0.0,0.0,0.0,0.0,201.0,3545.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,108.0,0.0,201.0,110.0,0.0,201.0,112.0,0.0,0.0,16.0,14.0,15.0,0.0,43.50000381,0.0,0.0,0.0,0.0
2022-01-27 00:27:00,22.79999924,81.5,509.0,0.764111519,26.14000053,25.45999985,0.0,0.0,0.0,0.0,201.0,3557.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,59.0,0.0,201.0,61.0,0.0,201.0,63.0,0.0,0.0,16.0,14.0,15.0,0.0,43.50000381,0.0,0.0,0.0,0.0
2022-01-27 00:28:00,22.79999924,81.5,517.0,0.766385674,26.08000069,25.43999977,0.0,0.0,0.0,0.0,201.0,3558.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,180.0,0.0,201.0,182.0,0.0,201.0,184.0,0.0,0.0,16.0,14.0,15.0,0.0,43.99999619,0.0,0.0,0.0,0.0
2022-01-27 00:29:00,22.79999924,81.59999847,516.0,0.764869571,25.94000015,25.45999985,0.0,0.0,0.0,0.0,201.0,3558.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,118.0,0.0,201.0,120.0,0.0,201.0,122.0,0.0,0.0,16.0,14.0,15.0,0.0,43.99999619,0.0,0.0,0.0,0.0
2022-01-27 00:30:00,22.79999924,81.59999847,510.0,0.764111519,25.81999931,25.39999962,0.0,0.0,0.0,0.0,201.0,3557.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,56.0,0.0,201.0,58.0,0.0,201.0,60.0,0.0,0.0,16.0,14.0,15.0,0.0,43.99999619,0.0,0.0,0.0,0.0
