시간,내부온도관측치,내부습도관측치,CO2관측치,EC관측치,외부온도관측치,외부습도관측치,펌프상태,펌프작동남은시간,최근분무량,일간누적분무량,냉방상태,냉방작동남은시간,난방상태,난방작동남은시간,내부유동팬상태,내부유동팬작동남은시간,외부환기팬상태,외부환기팬작동남은시간,화이트 LED상태,화이트 LED작동남은시간,화이트 LED동작강도,레드 LED상태,레드 LED작동남은시간,레드 LED동작강도,블루 LED상태,블루 LED작동남은시간,블루 LED동작강도,카메라상태,냉방온도,난방온도,기준온도,난방부하,냉방부하,총추정광량,백색광추정광량,적색광추정광량,청색광추정광량
2021-06-19 00:00:00,23.29999924,75.80000305,650.0,0.577345669,24.79999924,66.40000153,0.0,0.0,0.0,0.0,201.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,53.0,0.0,201.0,48.0,0.0,0.0,21.0,20.0,20.5,0.0,16.49999619,0.0,0.0,0.0,0.0
2021-06-19 00:01:00,23.29999924,75.80000305,653.0,0.577345669,24.79999924,66.30000305,0.0,0.0,0.0,0.0,201.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,194.0,0.0,201.0,173.0,0.0,201.0,168.0,0.0,0.0,21.0,20.0,20.5,0.0,16.00000381,0.0,0.0,0.0,0.0
2021-06-19 00:02:00,23.10000038,75.80000305,647.0,0.576490283,24.79999924,66.30000305,0.0,0.0,0.0,0.0,201.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,132.0,0.0,201.0,111.0,0.0,201.0,137.5,0.0,0.0,21.0,20.0,20.5,0.0,16.49999619,0.0,0.0,0.0,0.0
2021-06-19 00:03:00,23.10000038,75.80000305,646.0,0.576490283,24.79999924,66.30000305,0.0,0.0,0.0,0.0,201.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,70.0,0.0,201.0,49.0,0.0,201.0,107.0,0.0,0.0,21.0,20.0,20.5,0.0,15.50000191,0.0,0.0,0.0,0.0
2021-06-19 00:04:00,23.10000038,75.80000305,649.0,0.579056323,24.79999924,66.30000305,0.0,0.0,0.0,0.0,201.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,195.0,0.0,201.0,169.0,0.0,201.0,45.0,0.0,0.0,21.0,20.0,20.5,0.0,15.50000191,0.0,0.0,0.0,0.0
2021-06-19 00:05:00,23.20000076,75.69999695,644.0,0.578200996,24.79999924,66.30000305,0.0,0.0,0.0,0.0,201.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,116.0,0.0,201.0,138.0,0.0,201.0,164.0,0.0,0.0,21.0,20.0,20.5,0.0,15.50000191,0.0,0.0,0.0,0.0
2021-06-19 00:06:00,23.20000076,75.80000305,647.0,0.577345669,24.79999924,66.30000305,0.0,0.0,0.0,0.0,201.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,54.0,0.0,201.0,107.0,0.0,201.0,104.0,0.0,0.0,21.0,20.0,20.5,0.0,16.00000381,0.0,0.0,0.0,0.0
2021-06-19 00:07:00,23.10000038,75.90000153,646.0,0.578200996,24.89999962,66.30000305,0.0,0.0,0.0,0.0,201.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,174.0,0.0,201.0,136.5,0.0,201.0,25.0,0.0,0.0,21.0,20.0,20.5,0.0,16.00000381,0.0,0.0,0.0,0.0
2021-06-19 00:08:00,23.10000038,75.80000305,647.0,0.576490283,24.79999924,66.30000305,0.0,0.0,0.0,0.0,201.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,124.0,0.0,201.0,166.0,0.0,201.0,146.0,0.0,0.0,21.0,20.0,20.5,0.0,15.50000191,0.0,0.0,0.0,0.0
2021-06-19 00:09:00,23.10000038,75.80000305,645.0,0.579056323,24.79999924,66.40000153,0.0,0.0,0.0,0.0,201.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,48.0,0.0,201.0,102.0,0.0,201.0,86.0,0.0,0.0,21.0,20.0,20.5,0.0,15.50000191,0.0,0.0,0.0,0.0
2021-06-19 00:10:00,23.10000038,75.80000305,643.0,0.579056323,24.79999924,66.40000153,0.0,0.0,0.0,0.0,201.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,108.0,0.0,201.0,41.0,0.0,201.0,199.0,0.0,0.0,21.0,20.0,20.5,0.0,15.50000191,0.0,0.0,0.0,0.0
2021-06-19 00:11:00,23.10000038,75.80000305,645.0,0.578200996,24.79999924,66.40000153,0.0,0.0,0.0,0.0,201.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,168.0,0.0,201.0,161.0,0.0,201.0,139.0,0.0,0.0,21.0,20.0,20.5,0.0,15.50000191,0.0,0.0,0.0,0.0
