시간,내부온도관측치,내부습도관측치,CO2관측치,EC관측치,외부온도추정관측치,외부습도추정관측치,펌프상태,펌프작동남은시간,최근분무량,일간누적분무량,냉방상태,냉방작동남은시간,난방상태,난방작동남은시간,내부유동팬상태,내부유동팬작동남은시간,외부환기팬상태,외부환기팬작동남은시간,화이트 LED상태,화이트 LED작동남은시간,화이트 LED동작강도,레드 LED상태,레드 LED작동남은시간,레드 LED동작강도,블루 LED상태,블루 LED작동남은시간,블루 LED동작강도,카메라상태,냉방온도,난방온도,기준온도,난방부하,냉방부하,총추정광량,백색광추정광량,적색광추정광량,청색광추정광량
2022-02-04 00:00:00,22.89999962,38.70000076,636.0,5.358751774,19.33999939,13.19999981,0,0,0.0,0.0,201,3588.0,0,0,0,0,0,0.0,201,120.0,100.0,201,122.0,60.0,201,124.0,100.0,0,20,19,19.5,0.0,19.49999809,565.348,309.41,99.288,156.65
2022-02-04 00:01:00,22.60000038,38.79999924,634.0,5.358751774,19.29999924,13.26000004,0,0,0.0,0.0,201,3586.0,0,0,0,0,0,0.0,201,58.0,100.0,201,60.0,60.0,201,62.0,100.0,0,20,19,19.5,0.0,19.49999809,565.348,309.41,99.288,156.65
2022-02-04 00:02:00,22.10000038,39.20000076,635.0,5.358751774,19.29999924,13.30000019,0,0,0.0,0.0,201,3587.0,0,0,0,0,0,0.0,201,178.0,0.0,201,180.0,0.0,201,182.0,0.0,0,20,19,19.5,0.0,19.49999809,0.0,0.0,0.0,0.0
2022-02-04 00:03:00,21.70000076,39.90000153,636.0,5.358751774,19.33999939,13.32000027,0,0,0.0,0.0,201,3581.0,0,0,0,0,0,0.0,201,111.0,0.0,201,113.0,0.0,201,115.0,0.0,0,20,19,19.5,0.0,18.00000191,0.0,0.0,0.0,0.0
2022-02-04 00:04:00,21.39999962,40.59999847,636.0,5.358751774,19.33999939,13.32000027,0,0,0.0,0.0,201,3590.0,0,0,0,0,0,0.0,201,60.0,0.0,201,62.0,0.0,201,64.0,0.0,0,20,19,19.5,0.0,15.50000191,0.0,0.0,0.0,0.0
2022-02-04 00:05:00,21.20000076,41.29999924,634.0,5.357798009,19.31999931,13.30000019,0,0,0.0,0.0,201,3587.0,0,0,0,0,0,0.0,201,176.0,0.0,201,178.0,0.0,201,179.0,0.0,0,20,19,19.5,0.0,13.50000381,0.0,0.0,0.0,0.0
2022-02-04 00:06:00,21.0,42.0,632.0,5.362539505,19.29999924,13.30000019,0,0,0.0,0.0,201,3591.0,0,0,0,0,0,0.0,201,119.0,0.0,201,121.0,0.0,201,123.0,0.0,0,20,19,19.5,0.0,11.00000381,0.0,0.0,0.0,0.0
2022-02-04 00:07:00,20.70000076,43.09999847,634.0,5.367281001,19.27999916,13.30000019,0,0,0.0,0.0,0,3591.0,0,0,0,0,0,0.0,0,58.0,0.0,0,60.0,0.0,0,62.0,0.0,0,20,19,19.5,0.0,10.0,0.0,0.0,0.0,0.0
2022-02-04 00:08:00,20.79999924,43.59999847,633.0,5.372022497,19.29999924,13.30000019,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,201,176.0,0.0,201,178.0,0.0,201,180.0,0.0,0,20,19,19.5,0.0,10.0,0.0,0.0,0.0,0.0
2022-02-04 00:09:00,20.89999962,44.09999847,631.0,5.376763993,19.29999924,13.30000019,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,201,121.0,0.0,201,123.0,0.0,201,125.0,0.0,0,20,19,19.5,0.0,8.500003815,0.0,0.0,0.0,0.0
2022-02-04 00:10:00,21.0,44.20000076,632.0,5.381505489,19.29999924,13.23999996,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,201,57.0,0.0,201,59.0,0.0,201,61.0,0.0,0,20,19,19.5,0.0,8.999996185,0.0,0.0,0.0,0.0
2022-02-04 00:11:00,21.0,44.5,631.0,5.381505489,19.24000015,13.26000004,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,201,182.0,0.0,201,184.0,0.0,201,186.0,0.0,0,20,19,19.5,0.0,10.0,0.0,0.0,0.0,0.0
2022-02-04 00:12:00,21.20000076,44.70000076,637.0,5.381505489,19.25999985,13.28000011,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,120.0,0.0,0,122.0,0.0,0,124.0,0.0,0,20,19,19.5,0.0,10.0,0.0,0.0,0.0,0.0
2022-02-04 00:13:00,21.20000076,44.79999924,636.0,5.381770581,19.22000046,13.30000019,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,201,64.0,0.0,201,66.0,0.0,201,68.0,0.0,0,20,19,19.5,0.0,10.0,0.0,0.0,0.0,0.0
2022-02-04 00:14:00,21.29999924,44.79999924,636.0,5.376670176833333,19.20000076,13.32000027,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,201,184.0,0.0,201,186.0,0.0,201,188.0,0.0,0,20,19,19.5,0.0,11.00000381,0.0,0.0,0.0,0.0
2022-02-04 00:15:00,21.5,44.70000076,633.0,5.371569772666667,19.20000076,13.30000019,0,0,0.0,0.0,201,3599.0,0,0,0,0,0,0.0,201,115.0,0.0,201,117.0,0.0,201,119.0,0.0,0,20,19,19.5,0.0,11.00000381,0.0,0.0,0.0,0.0
2022-02-04 00:16:00,21.60000038,44.29999924,633.0,5.3664693685,19.18000107,13.35999985,0,0,0.0,0.0,201,3540.0,0,0,0,0,0,0.0,201,63.0,0.0,201,65.0,0.0,201,67.0,0.0,0,20,19,19.5,0.0,12.5,0.0,0.0,0.0,0.0
2022-02-04 00:17:00,21.29999924,44.09999847,636.0,5.361368964333333,19.14000053,13.33999996,0,0,0.0,0.0,201,3541.0,0,0,0,0,0,0.0,201,185.0,0.0,201,187.0,0.0,201,189.0,0.0,0,20,19,19.5,0.0,13.00000191,0.0,0.0,0.0,0.0
2022-02-04 00:18:00,20.79999924,44.20000076,632.0,5.356268560166667,19.10000038,13.37999973,0,0,0.0,0.0,201,3545.0,0,0,0,0,0,0.0,201,128.0,0.0,201,130.0,0.0,201,132.0,0.0,0,20,19,19.5,0.0,11.49999619,0.0,0.0,0.0,0.0
2022-02-04 00:19:00,20.5,44.5,636.0,5.351168156,19.08000031,13.39999962,0,0,0.0,0.0,201,3540.0,0,0,0,0,0,0.0,201,63.0,0.0,201,65.0,0.0,201,67.0,0.0,0,20,19,19.5,0.0,11.49999619,0.0,0.0,0.0,0.0
2022-02-04 00:20:00,20.29999924,44.90000153,631.0,5.355592251166667,19.02000008,13.39999962,0,0,0.0,0.0,201,3599.0,0,0,0,0,0,0.0,201,175.0,0.0,201,177.0,0.0,201,179.0,0.0,0,20,19,19.5,0.0,8.999996185,0.0,0.0,0.0,0.0
2022-02-04 00:21:00,20.20000076,45.20000076,641.0,5.360016346333333,19.0,13.4199995,0,0,0.0,0.0,201,3547.0,0,0,0,0,0,0.0,201,127.0,0.0,201,129.0,0.0,201,131.0,0.0,0,20,19,19.5,0.0,6.499996185,0.0,0.0,0.0,0.0
2022-02-04 00:22:00,20.39999962,45.70000076,633.0,5.364440441499999,18.97999992,13.39999962,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,201,67.0,0.0,201,69.0,0.0,201,71.0,0.0,0,20,19,19.5,0.0,6.000003815,0.0,0.0,0.0,0.0
2022-02-04 00:23:00,20.60000038,46.20000076,635.0,5.368864536666666,18.97999992,13.39999962,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,201,186.0,0.0,201,188.0,0.0,201,190.0,0.0,0,20,19,19.5,0.0,6.999998093,0.0,0.0,0.0,0.0
2022-02-04 00:24:00,20.60000038,46.5,637.0,5.373288631833333,19.0,13.45999985,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,201,124.0,0.0,201,126.0,0.0,201,128.0,0.0,0,20,19,19.5,0.0,6.999998093,0.0,0.0,0.0,0.0
2022-02-04 00:25:00,20.70000076,46.29999924,638.0,5.377712727,19.0,13.5,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,201,47.0,0.0,201,49.0,0.0,201,51.0,0.0,0,20,19,19.5,0.0,8.000001907,0.0,0.0,0.0,0.0
2022-02-04 00:26:00,20.70000076,46.29999924,635.0,5.377712727,19.0,13.52000008,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,201,187.0,0.0,201,189.0,0.0,201,191.0,0.0,0,20,19,19.5,0.0,8.500003815,0.0,0.0,0.0,0.0
2022-02-04 00:27:00,20.79999924,46.40000153,641.0,5.377712727,19.0,13.52000008,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,201,127.0,0.0,201,129.0,0.0,201,131.0,0.0,0,20,19,19.5,0.0,8.500003815,0.0,0.0,0.0,0.0
2022-02-04 00:28:00,20.89999962,46.29999924,633.0,5.376132647583333,19.0,13.5,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,201,64.0,0.0,201,66.0,0.0,201,68.0,0.0,0,20,19,19.5,0.0,8.999996185,0.0,0.0,0.0,0.0
2022-02-04 00:29:00,20.89999962,46.40000153,639.0,5.374552568166666,18.93999977,13.5,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,201,176.0,0.0,201,178.0,0.0,201,180.0,0.0,0,20,19,19.5,0.0,8.999996185,0.0,0.0,0.0,0.0
2022-02-04 00:30:00,20.89999962,46.29999924,641.0,5.372972488749999,18.89999962,13.5,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,201,129.0,0.0,201,131.0,0.0,201,133.0,0.0,0,20,19,19.5,0.0,9.499998093,0.0,0.0,0.0,0.0
2022-02-04 00:31:00,21.0,46.20000076,631.0,5.371392409333333,18.87999954,13.5,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,201,61.0,0.0,201,63.0,0.0,201,65.0,0.0,0,20,19,19.5,0.0,9.499998093,0.0,0.0,0.0,0.0
2022-02-04 00:32:00,21.0,46.20000076,637.0,5.369812329916666,18.87999954,13.56000023,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,201,189.0,0.0,201,191.0,0.0,201,193.0,0.0,0,20,19,19.5,0.0,10.0,0.0,0.0,0.0,0.0
2022-02-04 00:33:00,21.0,46.09999847,635.0,5.3682322505,18.89999962,13.60000038,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,201,126.0,0.0,201,128.0,0.0,201,130.0,0.0,0,20,19,19.5,0.0,10.0,0.0,0.0,0.0,0.0
2022-02-04 00:34:00,21.10000038,46.0,631.0,5.366652171083333,18.89999962,13.62000046,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,201,70.0,0.0,201,72.0,0.0,201,74.0,0.0,0,20,19,19.5,0.0,10.0,0.0,0.0,0.0,0.0
2022-02-04 00:35:00,21.10000038,46.0,637.0,5.365072091666667,18.83999939,13.62000046,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,201,190.0,0.0,201,192.0,0.0,201,194.0,0.0,0,20,19,19.5,0.0,10.50000191,0.0,0.0,0.0,0.0
2022-02-04 00:36:00,21.10000038,46.0,640.0,5.36349201225,18.79999924,13.60000038,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,201,119.0,0.0,201,121.0,0.0,201,123.0,0.0,0,20,19,19.5,0.0,10.50000191,0.0,0.0,0.0,0.0
2022-02-04 00:37:00,21.29999924,45.59999847,636.0,5.361911932833333,18.77999916,13.60000038,0,0,0.0,0.0,201,3564.0,0,0,0,0,0,0.0,201,71.0,0.0,201,73.0,0.0,201,75.0,0.0,0,20,19,19.5,0.0,10.50000191,0.0,0.0,0.0,0.0
2022-02-04 00:38:00,20.60000038,45.20000076,631.0,5.360331853416667,18.77999916,13.60000038,0,0,0.0,0.0,201,3558.0,0,0,0,0,0,0.0,201,185.0,0.0,201,187.0,0.0,201,189.0,0.0,0,20,19,19.5,0.0,11.49999619,0.0,0.0,0.0,0.0
