시간,내부온도관측치,내부습도관측치,CO2관측치,EC관측치,외부온도추정관측치,외부습도추정관측치,펌프상태,펌프작동남은시간,펌프최근분무량,펌프일간누적분무량,냉방상태,냉방작동남은시간,난방상태,난방작동남은시간,내부유동팬상태,내부유동팬작동남은시간,외부환기팬상태,외부환기팬작동남은시간,화이트 LED상태,화이트 LED작동남은시간,화이트 LED동작강도,레드 LED상태,레드 LED작동남은시간,레드 LED동작강도,블루 LED상태,블루 LED작동남은시간,블루 LED동작강도,카메라상태,냉방온도,난방온도,기준온도,난방부하,냉방부하,총추정광량,백색광추정광량,적색광추정광량,청색광추정광량
2022-03-08 00:00:00,20.89999962,74.80000305,842.0,0.020858573,21.20000076,28.39999962,0.0,0.0,0.0,0.0,201.0,3542.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,145.0,0.0,201.0,148.0,0.0,201.0,150.0,0.0,0.0,16.0,14.0,15.0,0.0,34.49999809,0.0,0.0,0.0,0.0
2022-03-08 00:01:00,20.89999962,74.80000305,839.0,0.022204287,21.18000107,28.43999977,201.0,3.0,23.12,23.12,201.0,3592.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,195.0,0.0,201.0,197.0,0.0,201.0,199.0,0.0,0.0,16.0,14.0,15.0,0.0,34.49999809,0.0,0.0,0.0,0.0
2022-03-08 00:02:00,20.79999924,74.80000305,836.0,0.021531429,21.18000107,28.47999992,201.0,2.0,23.12,23.12,201.0,3582.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,194.0,0.0,201.0,196.0,0.0,201.0,199.0,0.0,0.0,16.0,14.0,15.0,0.0,34.49999809,0.0,0.0,0.0,0.0
2022-03-08 00:03:00,20.79999924,75.19999695,833.0,0.020858573,21.29999881,28.6001845,201.0,3.0,23.12,23.12,201.0,3592.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,195.0,0.0,201.0,197.0,0.0,201.0,199.0,0.0,0.0,16.0,14.0,15.0,0.0,34.49999809,0.0,0.0,0.0,0.0
2022-03-08 00:04:00,20.79999924,75.30000305,835.0,0.022204287,21.30004532,28.60010805,201.0,3.0,23.12,23.12,201.0,3592.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,195.0,0.0,201.0,197.0,0.0,201.0,199.0,0.0,0.0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-03-08 00:05:00,20.79999924,75.30000305,833.0,0.022204287,21.30009154,28.60009269,201.0,3.0,23.12,23.12,201.0,3592.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,195.0,0.0,201.0,197.0,0.0,201.0,199.0,0.0,0.0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-03-08 00:06:00,20.89999962,75.19999695,830.0,0.021531429,21.27506858,28.62520844,0.0,0.0,23.12,23.12,201.0,3560.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,163.0,0.0,201.0,165.0,0.0,201.0,168.0,0.0,0.0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-03-08 00:07:00,20.79999924,75.19999695,828.0,0.021531429,21.25999985,28.70000076,201.0,3.0,23.12,46.24,201.0,3592.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,195.0,0.0,201.0,197.0,0.0,201.0,199.0,0.0,0.0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-03-08 00:08:00,20.79999924,75.09999847,827.0,0.021531429,21.22000046,28.66000061,0.0,0.0,23.12,46.24,201.0,3557.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,160.0,0.0,201.0,162.0,0.0,201.0,166.0,0.0,0.0,16.0,14.0,15.0,0.0,34.49999809,0.0,0.0,0.0,0.0
2022-03-08 00:09:00,20.79999924,75.0,826.0,0.021531429,21.20000076,28.68000069,201.0,3.0,23.12,69.36,201.0,3592.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,195.0,0.0,201.0,197.0,0.0,201.0,199.0,0.0,0.0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
