시간,내부온도관측치,내부습도관측치,CO2관측치,EC관측치,외부온도추정관측치,외부습도추정관측치,펌프상태,펌프작동남은시간,최근분무량,일간누적분무량,냉방상태,냉방작동남은시간,난방상태,난방작동남은시간,내부유동팬상태,내부유동팬작동남은시간,외부환기팬상태,외부환기팬작동남은시간,화이트 LED상태,화이트 LED작동남은시간,화이트 LED동작강도,레드 LED상태,레드 LED작동남은시간,레드 LED동작강도,블루 LED상태,블루 LED작동남은시간,블루 LED동작강도,카메라상태,냉방온도,난방온도,기준온도,난방부하,냉방부하,총추정광량,백색광추정광량,적색광추정광량,청색광추정광량
2022-03-23 00:00:00,20.10000038,44.40000153,726.0,1.988590837,22.77999992,27.45999985,0.0,0.0,0.0,0.0,201.0,3568.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,34.0,0.0,201.0,36.0,0.0,201.0,38.0,0.0,0.0,15.0,10.0,12.5,0.0,50.50000191,0.0,0.0,0.0,0.0
2022-03-23 00:01:00,20.10000038,44.40000153,726.0,1.988590837,22.9,27.39999962,0.0,0.0,0.0,0.0,201.0,3578.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,165.0,0.0,201.0,167.0,0.0,201.0,169.0,0.0,0.0,15.0,10.0,12.5,0.0,50.50000191,0.0,0.0,0.0,0.0
2022-03-23 00:02:00,20.10000038,44.29999924,724.0,1.990059137,22.98000031,27.31999931,0.0,0.0,0.0,0.0,201.0,3580.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,105.0,0.0,201.0,107.0,0.0,201.0,109.0,0.0,0.0,15.0,10.0,12.5,0.0,50.50000191,0.0,0.0,0.0,0.0
2022-03-23 00:03:00,20.10000038,44.40000153,724.0,1.990059137,23.21999969,27.09999962,0.0,0.0,0.0,0.0,201.0,3579.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,44.0,0.0,201.0,46.0,0.0,201.0,48.0,0.0,0.0,15.0,10.0,12.5,0.0,50.50000191,0.0,0.0,0.0,0.0
2022-03-23 00:04:00,20.10000038,44.40000153,723.0,1.990059137,23.35999908,26.97999992,0.0,0.0,0.0,0.0,201.0,3584.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,170.0,0.0,201.0,172.0,0.0,201.0,174.0,0.0,0.0,15.0,10.0,12.5,0.0,50.50000191,0.0,0.0,0.0,0.0
2022-03-23 00:05:00,20.20000076,44.40000153,728.0,1.990059137,23.35999908,26.92000008,0.0,0.0,0.0,0.0,201.0,3599.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,123.0,0.0,201.0,125.0,0.0,201.0,127.0,0.0,0.0,15.0,10.0,12.5,0.0,50.50000191,0.0,0.0,0.0,0.0
2022-03-23 00:06:00,20.10000038,44.40000153,722.0,1.988590837,23.41999931,26.87999992,0.0,0.0,0.0,0.0,201.0,3581.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,44.0,0.0,201.0,45.0,0.0,201.0,47.0,0.0,0.0,15.0,10.0,12.5,0.0,51.00000381,0.0,0.0,0.0,0.0
2022-03-23 00:07:00,20.10000038,44.40000153,725.0,1.988590837,23.33999939,26.83999939,0.0,0.0,0.0,0.0,201.0,3586.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,169.0,0.0,201.0,171.0,0.0,201.0,173.0,0.0,0.0,15.0,10.0,12.5,0.0,50.50000191,0.0,0.0,0.0,0.0
2022-03-23 00:08:00,20.10000038,44.40000153,725.0,1.988590837,23.2,26.77999916,0.0,0.0,0.0,0.0,201.0,3582.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,104.0,0.0,201.0,106.0,0.0,201.0,108.0,0.0,0.0,15.0,10.0,12.5,0.0,50.50000191,0.0,0.0,0.0,0.0
2022-03-23 00:09:00,20.10000038,44.40000153,725.0,1.988590837,23.21999969,26.7,0.0,0.0,0.0,0.0,201.0,3579.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,40.0,0.0,201.0,42.0,0.0,201.0,44.0,0.0,0.0,15.0,10.0,12.5,0.0,50.50000191,0.0,0.0,0.0,0.0
2022-03-23 00:10:00,20.10000038,44.40000153,723.0,1.990059137,23.12000008,26.73999977,0.0,0.0,0.0,0.0,201.0,3588.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,169.0,0.0,201.0,171.0,0.0,201.0,173.0,0.0,0.0,15.0,10.0,12.5,0.0,50.50000191,0.0,0.0,0.0,0.0
2022-03-23 00:11:00,20.10000038,44.40000153,728.0,1.987122536,22.97999992,26.66000023,0.0,0.0,0.0,0.0,201.0,3583.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,103.0,0.0,201.0,105.0,0.0,201.0,107.0,0.0,0.0,15.0,10.0,12.5,0.0,50.50000191,0.0,0.0,0.0,0.0
2022-03-23 00:12:00,20.10000038,44.40000153,726.0,1.990059137,22.72000008,26.71999969,0.0,0.0,0.0,0.0,201.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,60.0,0.0,201.0,62.0,0.0,201.0,64.0,0.0,0.0,15.0,10.0,12.5,0.0,50.50000191,0.0,0.0,0.0,0.0
2022-03-23 00:13:00,20.10000038,44.40000153,722.0,1.987122536,22.63999977,26.95999985,0.0,0.0,0.0,0.0,201.0,3590.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,187.0,0.0,201.0,171.0,0.0,201.0,173.0,0.0,0.0,15.0,10.0,12.5,0.0,50.50000191,0.0,0.0,0.0,0.0
2022-03-23 00:14:00,20.10000038,44.40000153,722.0,1.991527557,22.57999992,27.16000061,0.0,0.0,0.0,0.0,201.0,3583.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,100.0,0.0,201.0,102.0,0.0,201.0,104.0,0.0,0.0,15.0,10.0,12.5,0.0,50.50000191,0.0,0.0,0.0,0.0
2022-03-23 00:15:00,20.10000038,44.40000153,724.0,1.992995858,22.64000053,27.35999985,0.0,0.0,0.0,0.0,201.0,3546.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,63.0,0.0,201.0,65.0,0.0,201.0,67.0,0.0,0.0,15.0,10.0,12.5,0.0,50.50000191,0.0,0.0,0.0,0.0
