시간,내부온도관측치,내부습도관측치,CO2관측치,EC관측치,외부온도추정관측치,외부습도추정관측치,펌프상태,펌프작동남은시간,펌프최근분무량,펌프일간누적분무량,냉방상태,냉방작동남은시간,난방상태,난방작동남은시간,내부유동팬상태,내부유동팬작동남은시간,외부환기팬상태,외부환기팬작동남은시간,화이트 LED상태,화이트 LED작동남은시간,화이트 LED동작강도,레드 LED상태,레드 LED작동남은시간,레드 LED동작강도,블루 LED상태,블루 LED작동남은시간,블루 LED동작강도,카메라상태,냉방온도,난방온도,기준온도,난방부하,냉방부하,총추정광량,백색광추정광량,적색광추정광량,청색광추정광량
2022-02-24 00:00:00,10.60000038,50.70000076,515.0,1.66844821,5.0,29.10000038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12.0,8.0,10.0,9.79999733,13.00000191,9.4095,6.1882,1.6548,1.5665
2022-02-24 00:01:00,10.5,50.90000153,522.0,1.66844821,4.900000095,29.10000038,201.0,60.0,389.63,389.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12.0,8.0,10.0,9.79999733,13.00000191,9.4095,6.1882,1.6548,1.5665
2022-02-24 00:02:00,10.39999962,51.29999924,519.0,1.66617775,4.900000095,29.10000038,0.0,0.0,389.63,389.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12.0,8.0,10.0,9.79999733,13.00000191,9.4095,6.1882,1.6548,1.5665
2022-02-24 00:03:00,10.30000019,51.09999847,520.0,1.665042281,4.800000191,28.70000076,0.0,0.0,389.63,389.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,146.0,0.0,201.0,148.0,0.0,201.0,150.0,0.0,0.0,12.0,8.0,10.0,11.20000267,11.99999809,0.0,0.0,0.0,0.0
2022-02-24 00:04:00,10.30000019,51.09999847,519.0,1.66617775,4.800000191,28.70000076,0.0,0.0,389.63,389.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,82.0,0.0,201.0,84.0,0.0,201.0,86.0,0.0,0.0,12.0,8.0,10.0,11.20000267,11.99999809,0.0,0.0,0.0,0.0
2022-02-24 00:05:00,10.30000019,51.09999847,524.0,1.66617775,4.800000191,28.70000076,0.0,0.0,389.63,389.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,22.0,0.0,201.0,24.0,0.0,201.0,26.0,0.0,0.0,12.0,8.0,10.0,11.89999866,11.50000095,0.0,0.0,0.0,0.0
2022-02-24 00:06:00,10.19999981,51.20000076,521.0,1.66617775,4.900000095,28.70000076,0.0,0.0,389.63,389.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,140.0,0.0,201.0,142.0,0.0,201.0,145.0,0.0,0.0,12.0,8.0,10.0,11.89999866,11.50000095,0.0,0.0,0.0,0.0
2022-02-24 00:07:00,10.10000038,51.09999847,519.0,1.665042281,4.900000095,28.20000076,0.0,0.0,389.63,389.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,80.0,0.0,201.0,82.0,0.0,201.0,85.0,0.0,0.0,12.0,8.0,10.0,11.89999866,11.50000095,0.0,0.0,0.0,0.0
2022-02-24 00:08:00,10.0,51.29999924,522.0,1.66617775,5.099999905,28.0,0.0,0.0,389.63,389.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,24.0,0.0,201.0,26.0,0.0,201.0,29.0,0.0,0.0,12.0,8.0,10.0,13.29999733,10.50000191,0.0,0.0,0.0,0.0
2022-02-24 00:09:00,9.899999619,51.20000076,521.0,1.66617775,5.099999905,28.0,0.0,0.0,389.63,389.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,143.0,0.0,201.0,145.0,0.0,201.0,147.0,0.0,0.0,12.0,8.0,10.0,13.29999733,10.50000191,0.0,0.0,0.0,0.0
2022-02-24 00:10:00,9.899999619,51.20000076,521.0,1.66617775,4.900000095,27.89999962,0.0,0.0,389.63,389.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,84.0,0.0,201.0,86.0,0.0,201.0,88.0,0.0,0.0,12.0,8.0,10.0,14.0,10.0,0.0,0.0,0.0,0.0
2022-02-24 00:11:00,9.899999619,51.20000076,521.0,1.665042281,4.900000095,28.10000038,0.0,0.0,389.63,389.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,26.0,0.0,201.0,28.0,0.0,201.0,30.0,0.0,0.0,12.0,8.0,10.0,14.70000267,9.499998093,0.0,0.0,0.0,0.0
2022-02-24 00:12:00,9.800000191,51.09999847,520.0,1.66617775,4.800000191,28.39999962,0.0,0.0,389.63,389.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,141.0,0.0,201.0,143.0,0.0,201.0,145.0,0.0,0.0,12.0,8.0,10.0,14.70000267,9.499998093,0.0,0.0,0.0,0.0
2022-02-24 00:13:00,9.800000191,51.09999847,515.0,1.66617775,4.699999809,28.79999924,0.0,0.0,389.63,389.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,81.0,0.0,201.0,83.0,0.0,201.0,85.0,0.0,0.0,12.0,8.0,10.0,15.39999866,9.000000954,0.0,0.0,0.0,0.0
2022-02-24 00:14:00,9.600000381,51.09999847,522.0,1.66617775,4.699999809,28.89999962,0.0,0.0,389.63,389.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,21.0,0.0,201.0,23.0,0.0,201.0,25.0,0.0,0.0,12.0,8.0,10.0,15.39999866,9.000000954,0.0,0.0,0.0,0.0
2022-02-24 00:15:00,9.600000381,51.09999847,520.0,1.663906932,4.800000191,29.0,0.0,0.0,389.63,389.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,149.0,0.0,201.0,151.0,0.0,201.0,152.0,0.0,0.0,12.0,8.0,10.0,15.39999866,9.000000954,0.0,0.0,0.0,0.0
2022-02-24 00:16:00,9.600000381,51.20000076,526.0,1.665042281,4.800000191,29.10000038,0.0,0.0,389.63,389.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,89.0,0.0,201.0,91.0,0.0,201.0,93.0,0.0,0.0,12.0,8.0,10.0,16.79999733,8.000001907,0.0,0.0,0.0,0.0
2022-02-24 00:17:00,9.5,51.20000076,522.0,1.665042281,4.800000191,29.20000076,0.0,0.0,389.63,389.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,62.0,0.0,201.0,64.0,0.0,201.0,66.0,0.0,0.0,12.0,8.0,10.0,16.79999733,8.000001907,0.0,0.0,0.0,0.0
