시간,내부온도관측치,내부습도관측치,CO2관측치,EC관측치,외부온도추정관측치,외부습도추정관측치,펌프상태,펌프작동남은시간,펌프최근분무량,펌프일간누적분무량,냉방상태,냉방작동남은시간,난방상태,난방작동남은시간,내부유동팬상태,내부유동팬작동남은시간,외부환기팬상태,외부환기팬작동남은시간,화이트 LED상태,화이트 LED작동남은시간,화이트 LED동작강도,레드 LED상태,레드 LED작동남은시간,레드 LED동작강도,블루 LED상태,블루 LED작동남은시간,블루 LED동작강도,카메라상태,냉방온도,난방온도,기준온도,난방부하,냉방부하,총추정광량,백색광추정광량,적색광추정광량,청색광추정광량
2022-04-26 00:00:00,26.29999924,55.29999924,504.0,3.829705954,,,0.0,0.0,0.0,0.0,201.0,3547.0,0.0,0.0,201.0,56383.0,0.0,0.0,201.0,107.0,41.0,201.0,109.0,24.0,201.0,111.0,20.0,201.0,21.0,20.0,20.5,0.0,32.5,197.9033,126.8581,39.7152,31.33
2022-04-26 00:01:00,26.20000076,55.5,501.0,3.831801176,,,0.0,0.0,0.0,0.0,201.0,3549.0,0.0,0.0,201.0,56321.0,0.0,0.0,201.0,56.0,41.0,201.0,58.0,24.0,201.0,60.0,20.0,0.0,21.0,20.0,20.5,0.0,32.5,197.9033,126.8581,39.7152,31.33
2022-04-26 00:02:00,25.89999962,55.48999939,505.0,3.831861915,,,0.0,0.0,0.0,0.0,201.0,3599.0,0.0,0.0,201.0,56250.0,0.0,0.0,201.0,95.0,0.0,201.0,97.0,0.0,201.0,99.0,0.0,0.0,21.0,20.0,20.5,0.0,31.49999619,0.0,0.0,0.0,0.0
2022-04-26 00:03:00,25.60000038,55.55999908,498.0,3.832434383,,,0.0,0.0,0.0,0.0,201.0,3545.0,0.0,0.0,201.0,56200.0,0.0,0.0,201.0,45.0,0.0,201.0,47.0,0.0,201.0,49.0,0.0,0.0,21.0,20.0,20.5,0.0,29.49999809,0.0,0.0,0.0,0.0
2022-04-26 00:04:00,25.39999962,55.62999878,500.0,3.833006851,,,0.0,0.0,0.0,0.0,201.0,3546.0,0.0,0.0,201.0,56140.0,0.0,0.0,201.0,107.0,0.0,201.0,109.0,0.0,201.0,111.0,0.0,0.0,21.0,20.0,20.5,0.0,29.49999809,0.0,0.0,0.0,0.0
2022-04-26 00:05:00,25.29999924,55.69999847,498.0,3.833579318,,,0.0,0.0,0.0,0.0,201.0,3544.0,0.0,0.0,201.0,56076.0,0.0,0.0,201.0,43.0,0.0,201.0,45.0,0.0,201.0,47.0,0.0,0.0,21.0,20.0,20.5,0.0,28.00000191,0.0,0.0,0.0,0.0
2022-04-26 00:06:00,25.10000038,57.449999615,497.0,3.834151786,,,0.0,0.0,0.0,0.0,201.0,3551.0,0.0,0.0,201.0,56022.0,0.0,0.0,201.0,109.0,0.0,201.0,111.0,0.0,201.0,113.0,0.0,0.0,21.0,20.0,20.5,0.0,26.99999809,0.0,0.0,0.0,0.0
2022-04-26 00:07:00,24.89999962,59.20000076,499.0,3.823421001,,,0.0,0.0,0.0,0.0,201.0,3554.0,0.0,0.0,201.0,55965.0,0.0,0.0,201.0,52.0,0.0,201.0,54.0,0.0,201.0,56.0,0.0,0.0,21.0,20.0,20.5,0.0,26.49999619,0.0,0.0,0.0,0.0
2022-04-26 00:08:00,24.70000076,59.42600052,495.0,3.825515509,,,0.0,0.0,0.0,0.0,201.0,3550.0,0.0,0.0,201.0,55899.0,0.0,0.0,201.0,108.0,0.0,201.0,109.0,0.0,201.0,111.0,0.0,0.0,21.0,20.0,20.5,0.0,24.49999809,0.0,0.0,0.0,0.0
2022-04-26 00:09:00,24.60000038,59.76080011000001,495.0,3.827610731,,,0.0,0.0,0.0,0.0,201.0,3554.0,0.0,0.0,201.0,55843.0,0.0,0.0,201.0,52.0,0.0,201.0,54.0,0.0,201.0,56.0,0.0,0.0,21.0,20.0,20.5,0.0,24.49999809,0.0,0.0,0.0,0.0
2022-04-26 00:10:00,24.60000038,60.0955997,496.0,3.824617801,,,0.0,0.0,0.0,0.0,201.0,3545.0,0.0,0.0,201.0,55769.0,0.0,0.0,201.0,100.0,0.0,201.0,101.0,0.0,201.0,103.0,0.0,0.0,21.0,20.0,20.5,0.0,23.50000381,0.0,0.0,0.0,0.0
2022-04-26 00:11:00,24.39999962,60.43039929,494.0,3.824378441,,,0.0,0.0,0.0,0.0,201.0,3553.0,0.0,0.0,201.0,55719.0,0.0,0.0,201.0,50.0,0.0,201.0,52.0,0.0,201.0,54.0,0.0,0.0,21.0,20.0,20.5,0.0,23.00000191,0.0,0.0,0.0,0.0
