시간,내부온도관측치,내부습도관측치,CO2관측치,EC관측치,외부온도관측치,외부습도관측치,펌프상태,펌프작동남은시간,최근분무량,일간누적분무량,냉방상태,냉방작동남은시간,난방상태,난방작동남은시간,내부유동팬상태,내부유동팬작동남은시간,외부환기팬상태,외부환기팬작동남은시간,화이트 LED상태,화이트 LED작동남은시간,화이트 LED동작강도,레드 LED상태,레드 LED작동남은시간,레드 LED동작강도,블루 LED상태,블루 LED작동남은시간,블루 LED동작강도,카메라상태,냉방온도,난방온도,기준온도,난방부하,냉방부하,총추정광량,백색광추정광량,적색광추정광량,청색광추정광량
2022-02-04 00:00:00,21.71237108,38.38999977,564.0,5.745217054,18.89999962,13.43999977,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,201,124.0,100.0,201,126.0,60.0,201,128.0,0,0,21.0,20.0,20.5,0.0,9.416669210833334,408.698,309.41,99.288,0
2022-02-04 00:01:00,21.66494836,38.511999816,558.0,5.745569177,18.95999985,13.41999969,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,201,72.0,100.0,201,74.0,60.0,201,76.0,0,0,21.0,20.0,20.5,0.0,10.33333460666667,408.698,309.41,99.288,0
2022-02-04 00:02:00,21.61752563,38.633999862,565.0,5.745921301,19.0,13.39999962,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,201,20.0,100.0,201,22.0,60.0,201,24.0,0,0,21.0,20.0,20.5,0.0,11.2500000025,0.0,0.0,0.0,0
2022-02-04 00:03:00,21.57010291,38.755999908,559.0,5.746273424,19.08000031,13.37999954,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,201,140.0,0.0,201,142.0,0.0,201,144.0,0,0,21.0,20.0,20.5,0.0,12.16666539833333,0.0,0.0,0.0,0
2022-02-04 00:04:00,22.79999924,38.877999954,560.0,5.768551826,19.06000023,13.39999962,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,201,79.0,0.0,201,81.0,0.0,201,83.0,0,0,21.0,20.0,20.5,0.0,13.08333079416667,0.0,0.0,0.0,0
2022-02-04 00:05:00,22.70000076,39.0,560.0,5.768551826,19.02000008,13.39999962,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,201,195.0,0.0,201,197.0,0.0,201,199.0,0,0,21.0,20.0,20.5,0.0,13.99999619,0.0,0.0,0.0,0
2022-02-04 00:06:00,22.5,39.16200005,558.0,5.771098541,19.0,13.39999962,0,0.0,0.0,0.0,201,3593,0,0.0,0,0,0,0,201,139.0,0.0,201,141.0,0.0,201,143.0,0,0,21.0,20.0,20.5,0.0,13.50000381,0.0,0.0,0.0,0
2022-02-04 00:07:00,22.16666666666667,39.30800003,560.0,5.765053977,18.97999992,13.39999962,0,0.0,0.0,0.0,201,3592,0,0.0,0,0,0,0,201,77.0,0.0,201,79.0,0.0,201,81.0,0,0,21.0,20.0,20.5,0.0,13.50000381,0.0,0.0,0.0,0
2022-02-04 00:08:00,21.83333333333333,39.45400002,563.0,5.759009413,18.93999977,13.39999962,0,0.0,0.0,0.0,201,3597,0,0.0,0,0,0,0,201,21.0,0.0,201,23.0,0.0,201,25.0,0,0,21.0,20.0,20.5,0.5833333333333334,11.66666984166667,0.0,0.0,0.0,0
2022-02-04 00:09:00,21.5,39.0,561.0,5.752964849,18.89999962,13.39999962,0,0.0,0.0,0.0,201,3592,0,0.0,0,0,0,0,201,136.0,0.0,201,138.0,0.0,201,140.0,0,0,21.0,20.0,20.5,1.166666666666667,9.833335873333334,0.0,0.0,0.0,0
