시간,내부온도관측치,내부습도관측치,CO2관측치,EC관측치,외부온도추정관측치,외부습도추정관측치,펌프상태,펌프작동남은시간,펌프최근분무량,펌프일간누적분무량,냉방상태,냉방작동남은시간,난방상태,난방작동남은시간,내부유동팬상태,내부유동팬작동남은시간,외부환기팬상태,외부환기팬작동남은시간,화이트 LED상태,화이트 LED작동남은시간,화이트 LED동작강도,레드 LED상태,레드 LED작동남은시간,레드 LED동작강도,블루 LED상태,블루 LED작동남은시간,블루 LED동작강도,카메라상태,냉방온도,난방온도,기준온도,난방부하,냉방부하,총추정광량,백색광추정광량,적색광추정광량,청색광추정광량
2022-04-26 00:00:00,23.60000038,69.59999847,654.0,3.888350964,25.08000031,42.03999939,0.0,0.0,769.0,769.0,201.0,3581.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,25.0,0.0,201.0,27.0,0.0,201.0,29.0,0.0,0.0,21.0,20.0,20.5,0.0,18.00000191,0.0,0.0,0.0,0.0
2022-04-26 00:01:00,23.60000038,69.69999695,652.0,3.887333393,25.10000038,42.24000092,201.0,100.0,769.0,769.0,201.0,3558.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,149.0,0.0,201.0,151.0,0.0,201.0,153.0,0.0,0.0,21.0,20.0,20.5,0.0,18.00000191,0.0,0.0,0.0,0.0
2022-04-26 00:02:00,23.60000038,69.80000305,652.0,3.885297775,25.10000038,42.18000031,0.0,0.0,769.0,769.0,201.0,3559.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,90.0,0.0,201.0,92.0,0.0,201.0,94.0,0.0,0.0,21.0,20.0,20.5,0.0,18.00000191,0.0,0.0,0.0,0.0
2022-04-26 00:03:00,23.60000038,69.80000305,649.0,3.885297775,25.10000038,42.27999954,0.0,0.0,769.0,769.0,201.0,3555.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,25.0,0.0,201.0,27.0,0.0,201.0,29.0,0.0,0.0,21.0,20.0,20.5,0.0,18.00000191,0.0,0.0,0.0,0.0
2022-04-26 00:04:00,23.60000038,69.80000305,655.0,3.886315346,25.10000038,42.45999908,0.0,0.0,769.0,769.0,201.0,3562.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,152.0,0.0,201.0,154.0,0.0,201.0,156.0,0.0,0.0,21.0,20.0,20.5,0.0,18.00000191,0.0,0.0,0.0,0.0
2022-04-26 00:05:00,23.60000038,69.80000305,653.0,3.883262157,25.04000015,42.21999893,0.0,0.0,769.0,769.0,201.0,3557.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,87.0,0.0,201.0,89.0,0.0,201.0,91.0,0.0,0.0,21.0,20.0,20.5,0.0,18.00000191,0.0,0.0,0.0,0.0
2022-04-26 00:06:00,23.60000038,69.80000305,652.0,3.883262157,25.06000023,42.36000061,0.0,0.0,769.0,769.0,201.0,3565.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,34.0,0.0,201.0,36.0,0.0,201.0,38.0,0.0,0.0,21.0,20.0,20.5,0.0,18.00000191,0.0,0.0,0.0,0.0
2022-04-26 00:07:00,23.60000038,69.80000305,656.0,3.88122654,25.02000008,42.34000168,0.0,0.0,769.0,769.0,201.0,3561.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,148.0,0.0,201.0,150.0,0.0,201.0,152.0,0.0,0.0,21.0,20.0,20.5,0.0,18.00000191,0.0,0.0,0.0,0.0
2022-04-26 00:08:00,23.60000038,69.80000305,650.0,3.88224411,25.06000023,42.30000076,0.0,0.0,769.0,769.0,201.0,3563.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,90.0,0.0,201.0,92.0,0.0,201.0,94.0,0.0,0.0,21.0,20.0,20.5,0.0,18.00000191,0.0,0.0,0.0,0.0
2022-04-26 00:09:00,23.60000038,69.80000305,647.0,3.883262157,25.10000038,42.32000046,0.0,0.0,769.0,769.0,201.0,3547.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,195.0,0.0,201.0,197.0,0.0,201.0,199.0,0.0,0.0,21.0,20.0,20.5,0.0,18.00000191,0.0,0.0,0.0,0.0
2022-04-26 00:10:00,23.60000038,69.80000305,648.0,3.885297775,25.10000038,42.23999939,0.0,0.0,769.0,769.0,201.0,3560.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,146.0,0.0,201.0,148.0,0.0,201.0,150.0,0.0,0.0,21.0,20.0,20.5,0.0,18.00000191,0.0,0.0,0.0,0.0
2022-04-26 00:11:00,23.60000038,69.80000305,648.0,3.884279728,25.23999977,42.13999863,0.0,0.0,769.0,769.0,201.0,3567.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,92.0,0.0,201.0,94.0,0.0,201.0,96.0,0.0,0.0,21.0,20.0,20.5,0.0,18.00000191,0.0,0.0,0.0,0.0
2022-04-26 00:12:00,23.60000038,69.80000305,648.0,3.885297775,25.29999924,42.03999939,0.0,0.0,769.0,769.0,201.0,3563.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,27.0,0.0,201.0,29.0,0.0,201.0,31.0,0.0,0.0,21.0,20.0,20.5,0.0,18.00000191,0.0,0.0,0.0,0.0
2022-04-26 00:13:00,23.60000038,69.80000305,648.0,3.886315346,25.33999901,42.03999863,0.0,0.0,769.0,769.0,201.0,3569.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,153.0,0.0,201.0,155.0,0.0,201.0,157.0,0.0,0.0,21.0,20.0,20.5,0.0,18.00000191,0.0,0.0,0.0,0.0
2022-04-26 00:14:00,23.60000038,69.90000153,646.0,3.886315346,25.27999992,41.85999908,0.0,0.0,769.0,769.0,201.0,3569.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,91.0,0.0,201.0,93.0,0.0,201.0,95.0,0.0,0.0,21.0,20.0,20.5,0.0,18.00000191,0.0,0.0,0.0,0.0
2022-04-26 00:15:00,23.60000038,69.90000153,649.0,3.885297775,25.20000076,41.91999969,0.0,0.0,769.0,769.0,201.0,3563.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,25.0,0.0,201.0,27.0,0.0,201.0,29.0,0.0,0.0,21.0,20.0,20.5,0.0,18.00000191,0.0,0.0,0.0,0.0
2022-04-26 00:16:00,23.5,69.90000153,642.0,3.888350964,25.12000084,41.90000076,0.0,0.0,769.0,769.0,201.0,3575.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,157.0,0.0,201.0,159.0,0.0,201.0,161.0,0.0,0.0,21.0,20.0,20.5,0.0,18.00000191,0.0,0.0,0.0,0.0
2022-04-26 00:17:00,23.60000038,69.90000153,640.0,3.887333393,25.08000069,42.06000137,0.0,0.0,769.0,769.0,201.0,3538.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,120.0,0.0,201.0,122.0,0.0,201.0,124.0,0.0,0.0,21.0,20.0,20.5,0.0,17.5,0.0,0.0,0.0,0.0
2022-04-26 00:18:00,23.60000038,69.90000153,639.0,3.887333393,25.08000031,42.22000122,0.0,0.0,769.0,769.0,201.0,3576.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,37.0,0.0,201.0,39.0,0.0,201.0,41.0,0.0,0.0,21.0,20.0,20.5,0.0,18.00000191,0.0,0.0,0.0,0.0
2022-04-26 00:19:00,23.60000038,69.90000153,641.0,3.889369249,25.08000031,42.17999954,0.0,0.0,769.0,769.0,201.0,3577.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,157.0,0.0,201.0,159.0,0.0,201.0,161.0,0.0,0.0,21.0,20.0,20.5,0.0,18.00000191,0.0,0.0,0.0,0.0
2022-04-26 00:20:00,23.60000038,69.90000153,645.0,3.885297775,25.04000015,42.15999832,0.0,0.0,769.0,769.0,201.0,3565.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,84.0,0.0,201.0,86.0,0.0,201.0,88.0,0.0,0.0,21.0,20.0,20.5,0.0,18.00000191,0.0,0.0,0.0,0.0
2022-04-26 00:21:00,23.60000038,69.90000153,641.0,3.89038682,25.0,42.19999847,0.0,0.0,769.0,769.0,201.0,3577.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,35.0,0.0,1.0,50.0,0.0,201.0,39.0,0.0,0.0,21.0,20.0,20.5,0.0,18.00000191,0.0,0.0,0.0,0.0
2022-04-26 00:22:00,23.60000038,69.90000153,638.0,3.891404867,24.97999992,42.21999969,0.0,0.0,769.0,769.0,201.0,3581.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,158.0,0.0,201.0,160.0,0.0,201.0,162.0,0.0,0.0,21.0,20.0,20.5,0.0,18.00000191,0.0,0.0,0.0,0.0
2022-04-26 00:23:00,23.60000038,69.90000153,639.0,3.89038682,24.97999992,42.3,0.0,0.0,769.0,769.0,201.0,3580.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,97.0,0.0,201.0,99.0,0.0,201.0,101.0,0.0,0.0,21.0,20.0,20.5,0.0,18.00000191,0.0,0.0,0.0,0.0
2022-04-26 00:24:00,23.5,69.90000153,638.0,3.888350964,25.0,42.3199997,0.0,0.0,769.0,769.0,201.0,3582.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,37.0,0.0,201.0,39.0,0.0,201.0,41.0,0.0,0.0,21.0,20.0,20.5,0.0,18.00000191,0.0,0.0,0.0,0.0
2022-04-26 00:25:00,23.60000038,69.90000153,635.0,3.889369249,24.93999977,42.29999924,0.0,0.0,769.0,769.0,201.0,3579.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,154.0,0.0,201.0,157.0,0.0,201.0,160.0,0.0,0.0,21.0,20.0,20.5,0.0,18.00000191,0.0,0.0,0.0,0.0
2022-04-26 00:26:00,23.60000038,69.90000153,637.0,3.892422438,24.95999985,42.43999939,0.0,0.0,769.0,769.0,201.0,3580.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,94.0,0.0,201.0,97.0,0.0,201.0,100.0,0.0,0.0,21.0,20.0,20.5,0.0,17.5,0.0,0.0,0.0,0.0
2022-04-26 00:27:00,23.5,69.90000153,635.0,3.891404867,24.91999969,42.25999908,0.0,0.0,769.0,769.0,201.0,3572.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,25.0,0.0,201.0,28.0,0.0,201.0,31.0,0.0,0.0,21.0,20.0,20.5,0.0,18.00000191,0.0,0.0,0.0,0.0
2022-04-26 00:28:00,23.5,69.90000153,636.0,3.891404867,24.89999962,42.5,0.0,0.0,769.0,769.0,201.0,3587.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,160.0,0.0,201.0,162.0,0.0,201.0,164.0,0.0,0.0,21.0,20.0,20.5,0.0,18.00000191,0.0,0.0,0.0,0.0
2022-04-26 00:29:00,23.5,69.90000153,638.0,3.89038682,24.89999962,42.41999969,0.0,0.0,769.0,769.0,201.0,3588.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,101.0,0.0,201.0,103.0,0.0,201.0,105.0,0.0,0.0,21.0,20.0,20.5,0.0,17.5,0.0,0.0,0.0,0.0
2022-04-26 00:30:00,23.5,69.90000153,637.0,3.891404867,24.93999977,42.28000031,0.0,0.0,769.0,769.0,201.0,3588.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,40.0,0.0,201.0,42.0,0.0,201.0,44.0,0.0,0.0,21.0,20.0,20.5,0.0,17.5,0.0,0.0,0.0,0.0
2022-04-26 00:31:00,23.5,69.90000153,632.0,3.89038682,25.0,42.36000137,0.0,0.0,769.0,769.0,201.0,3588.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,155.0,0.0,201.0,157.0,0.0,201.0,159.0,0.0,0.0,21.0,20.0,20.5,0.0,17.5,0.0,0.0,0.0,0.0
2022-04-26 00:32:00,23.5,69.90000153,631.0,3.891404867,24.95999985,42.36000061,0.0,0.0,769.0,769.0,201.0,3590.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,101.0,0.0,201.0,103.0,0.0,201.0,105.0,0.0,0.0,21.0,20.0,20.5,0.0,17.5,0.0,0.0,0.0,0.0
2022-04-26 00:33:00,23.39999962,69.90000153,636.0,3.892422438,24.97999992,42.52000046,0.0,0.0,769.0,769.0,201.0,3591.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,40.0,0.0,201.0,42.0,0.0,201.0,44.0,0.0,0.0,21.0,20.0,20.5,0.0,17.5,0.0,0.0,0.0,0.0
2022-04-26 00:34:00,23.5,69.90000153,629.0,3.892422438,24.97999992,42.55999985,0.0,0.0,769.0,769.0,201.0,3591.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,160.0,0.0,201.0,162.0,0.0,201.0,164.0,0.0,0.0,21.0,20.0,20.5,0.0,17.5,0.0,0.0,0.0,0.0
2022-04-26 00:35:00,23.39999962,69.90000153,634.0,3.891404867,25.0,42.51999969,0.0,0.0,769.0,769.0,201.0,3591.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,99.0,0.0,201.0,101.0,0.0,201.0,103.0,0.0,0.0,21.0,20.0,20.5,0.0,16.99999809,0.0,0.0,0.0,0.0
2022-04-26 00:36:00,23.39999962,69.90000153,633.0,3.892422438,25.02000008,42.37999954,0.0,0.0,769.0,769.0,201.0,3595.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,42.0,0.0,201.0,44.0,0.0,201.0,45.0,0.0,0.0,21.0,20.0,20.5,0.0,16.99999809,0.0,0.0,0.0,0.0
2022-04-26 00:37:00,23.5,69.90000153,633.0,3.891404867,24.93999977,42.41999969,0.0,0.0,769.0,769.0,201.0,3537.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,165.0,0.0,201.0,167.0,0.0,201.0,169.0,0.0,0.0,21.0,20.0,20.5,0.0,16.99999809,0.0,0.0,0.0,0.0
2022-04-26 00:38:00,23.5,69.90000153,629.0,3.892422438,25.02000008,42.40000076,0.0,0.0,769.0,769.0,201.0,3549.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,114.0,0.0,201.0,116.0,0.0,201.0,118.0,0.0,0.0,21.0,20.0,20.5,0.0,16.99999809,0.0,0.0,0.0,0.0
2022-04-26 00:39:00,23.39999962,70.0,628.0,3.89038682,25.02000008,42.51999969,0.0,0.0,769.0,769.0,201.0,3599.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,41.0,0.0,201.0,43.0,0.0,201.0,45.0,0.0,0.0,21.0,20.0,20.5,0.0,17.5,0.0,0.0,0.0,0.0
2022-04-26 00:40:00,23.39999962,70.0,625.0,3.892422438,25.02000008,42.73999939,0.0,0.0,769.0,769.0,201.0,3598.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,163.0,0.0,201.0,165.0,0.0,201.0,167.0,0.0,0.0,21.0,20.0,20.5,0.0,17.5,0.0,0.0,0.0,0.0
2022-04-26 00:41:00,23.39999962,69.90000153,625.0,3.89038682,25.02000008,42.63999939,0.0,0.0,769.0,769.0,201.0,3599.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,96.0,0.0,201.0,98.0,0.0,201.0,100.0,0.0,0.0,21.0,20.0,20.5,0.0,16.99999809,0.0,0.0,0.0,0.0
2022-04-26 00:42:00,23.39999962,69.90000153,621.0,3.893440485,24.91999969,42.52000046,0.0,0.0,769.0,769.0,201.0,3539.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,47.0,0.0,201.0,49.0,0.0,201.0,51.0,0.0,0.0,21.0,20.0,20.5,0.0,16.99999809,0.0,0.0,0.0,0.0
2022-04-26 00:43:00,23.39999962,69.90000153,624.0,3.894458055,24.89999962,42.32000046,0.0,0.0,769.0,769.0,201.0,3599.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,162.0,0.0,201.0,164.0,0.0,201.0,166.0,0.0,0.0,21.0,20.0,20.5,0.0,16.99999809,0.0,0.0,0.0,0.0
2022-04-26 00:44:00,23.39999962,70.0,626.0,3.894458055,24.87999954,42.39999924,0.0,0.0,769.0,769.0,201.0,3539.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,104.0,0.0,201.0,106.0,0.0,201.0,108.0,0.0,0.0,21.0,20.0,20.5,0.0,16.99999809,0.0,0.0,0.0,0.0
2022-04-26 00:45:00,23.39999962,69.90000153,625.0,3.892422438,24.87999954,42.44000015,0.0,0.0,769.0,769.0,201.0,3545.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,47.0,0.0,201.0,49.0,0.0,201.0,51.0,0.0,0.0,21.0,20.0,20.5,0.0,16.99999809,0.0,0.0,0.0,0.0
2022-04-26 00:46:00,23.39999962,69.90000153,624.0,3.894458055,24.89999962,42.37999954,0.0,0.0,769.0,769.0,201.0,3599.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,167.0,0.0,201.0,169.0,0.0,201.0,171.0,0.0,0.0,21.0,20.0,20.5,0.0,16.99999809,0.0,0.0,0.0,0.0
2022-04-26 00:47:00,23.39999962,69.90000153,626.0,3.892422438,24.89999962,42.38000107,0.0,0.0,769.0,769.0,201.0,3542.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,117.0,0.0,201.0,119.0,0.0,201.0,121.0,0.0,0.0,21.0,20.0,20.5,0.0,16.99999809,0.0,0.0,0.0,0.0
2022-04-26 00:48:00,23.39999962,70.0,627.0,3.895476103,24.89999962,42.45999985,0.0,0.0,769.0,769.0,201.0,3553.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,54.0,0.0,201.0,56.0,0.0,201.0,58.0,0.0,0.0,21.0,20.0,20.5,0.0,16.99999809,0.0,0.0,0.0,0.0
2022-04-26 00:49:00,23.39999962,69.90000153,626.0,3.893440485,24.83999939,42.41999893,0.0,0.0,769.0,769.0,201.0,3547.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,176.0,0.0,201.0,178.0,0.0,201.0,180.0,0.0,0.0,21.0,20.0,20.5,0.0,16.99999809,0.0,0.0,0.0,0.0
2022-04-26 00:50:00,23.39999962,69.90000153,621.0,3.895476103,24.85999947,42.53999863,0.0,0.0,769.0,769.0,201.0,3546.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,114.0,0.0,201.0,116.0,0.0,201.0,118.0,0.0,0.0,21.0,20.0,20.5,0.0,16.99999809,0.0,0.0,0.0,0.0
2022-04-26 00:51:00,23.39999962,70.0,621.0,3.894458055,24.87999954,42.57999802,0.0,0.0,769.0,769.0,201.0,3550.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,58.0,0.0,201.0,60.0,0.0,201.0,62.0,0.0,0.0,21.0,20.0,20.5,0.0,16.99999809,0.0,0.0,0.0,0.0
2022-04-26 00:52:00,23.39999962,70.0,618.0,3.894458055,24.83999939,42.59999847,0.0,0.0,769.0,769.0,201.0,3545.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,172.0,0.0,201.0,174.0,0.0,201.0,176.0,0.0,0.0,21.0,20.0,20.5,0.0,16.99999809,0.0,0.0,0.0,0.0
