시간,내부온도관측치,내부습도관측치,CO2관측치,EC관측치,외부온도관측치,외부습도관측치,펌프상태,펌프작동남은시간,최근분무량,일간누적분무량,냉방상태,냉방작동남은시간,난방상태,난방작동남은시간,내부유동팬상태,내부유동팬작동남은시간,외부환기팬상태,외부환기팬작동남은시간,화이트 LED상태,화이트 LED작동남은시간,화이트 LED동작강도,레드 LED상태,레드 LED작동남은시간,레드 LED동작강도,블루 LED상태,블루 LED작동남은시간,블루 LED동작강도,카메라상태,냉방온도,난방온도,기준온도,난방부하,냉방부하,총추정광량,백색광추정광량,적색광추정광량,청색광추정광량
2021-03-26 00:00:00,21.7999992370605,20.2999992370605,487.0,0.0,20.5,26.1000003814697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,180.0,0.0,201.0,28.0,0.0,201.0,156.0,0.0,0.0,21.0,20.0,20.5,0.0,3.99999618530273,0.0,0.0,0.0,0.0
2021-03-26 00:01:00,21.7999992370605,20.2999992370605,487.0,0.0,20.5,26.1000003814697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,180.0,0.0,201.0,28.0,0.0,201.0,156.0,0.0,0.0,21.0,20.0,20.5,0.0,3.99999618530273,0.0,0.0,0.0,0.0
2021-03-26 00:02:00,21.7999992370605,20.2999992370605,487.0,0.0,20.5,26.1000003814697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,180.0,0.0,201.0,28.0,0.0,201.0,156.0,0.0,0.0,21.0,20.0,20.5,0.0,3.99999618530273,0.0,0.0,0.0,0.0
2021-03-26 00:03:00,21.7999992370605,20.2999992370605,486.0,0.0,20.3999996185302,26.1000003814697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,120.0,0.0,201.0,148.0,0.0,201.0,95.0,0.0,0.0,21.0,20.0,20.5,0.0,3.99999618530273,0.0,0.0,0.0,0.0
2021-03-26 00:04:00,21.7999992370605,20.2999992370605,493.0,0.0,20.2999992370605,26.2000007629394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,59.0,0.0,201.0,87.0,0.0,201.0,35.0,0.0,0.0,21.0,20.0,20.5,0.0,3.99999618530273,0.0,0.0,0.0,0.0
2021-03-26 00:05:00,21.7999992370605,20.2999992370605,494.0,0.0,20.1000003814697,26.2000007629394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,178.0,0.0,201.0,26.0,0.0,201.0,156.0,0.0,0.0,21.0,20.0,20.5,0.0,3.99999618530273,0.0,0.0,0.0,0.0
2021-03-26 00:06:00,21.7999992370605,20.2999992370605,489.0,0.0,20.0,26.2999992370605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,117.0,0.0,201.0,144.0,0.0,201.0,95.0,0.0,0.0,21.0,20.0,20.5,0.0,3.99999618530273,0.0,0.0,0.0,0.0
2021-03-26 00:07:00,21.7999992370605,20.3999996185302,492.0,0.0,19.8999996185302,26.3999996185302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,57.0,0.0,201.0,84.0,0.0,201.0,35.0,0.0,0.0,21.0,20.0,20.5,0.0,3.99999618530273,0.0,0.0,0.0,0.0
2021-03-26 00:08:00,21.7999992370605,20.3999996185302,488.0,0.0,19.7999992370605,26.7000007629394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,178.0,0.0,201.0,23.0,0.0,201.0,154.0,0.0,0.0,21.0,20.0,20.5,0.0,3.99999618530273,0.0,0.0,0.0,0.0
2021-03-26 00:09:00,21.7999992370605,20.3999996185302,489.0,0.0,19.7999992370605,26.7999992370605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,118.0,0.0,201.0,143.0,0.0,201.0,123.5,0.0,0.0,21.0,20.0,20.5,0.0,3.99999618530273,0.0,0.0,0.0,0.0
2021-03-26 00:10:00,21.7999992370605,20.3999996185302,491.0,0.0,19.8999996185302,26.7999992370605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,56.0,0.0,201.0,82.0,0.0,201.0,93.0,0.0,0.0,21.0,20.0,20.5,0.0,3.99999618530273,0.0,0.0,0.0,0.0
2021-03-26 00:11:00,21.7999992370605,20.3999996185302,495.0,0.0,19.8999996185302,26.8999996185302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,177.0,0.0,201.0,197.0,0.0,201.0,32.0,0.0,0.0,21.0,20.0,20.5,0.0,3.99999618530273,0.0,0.0,0.0,0.0
2021-03-26 00:12:00,21.7999992370605,20.3999996185302,490.0,0.0,19.8999996185302,26.8999996185302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,116.0,0.0,201.0,136.0,0.0,201.0,152.0,0.0,0.0,21.0,20.0,20.5,0.0,3.99999618530273,0.0,0.0,0.0,0.0
2021-03-26 00:13:00,21.7999992370605,20.3999996185302,491.0,0.0,19.8999996185302,26.8999996185302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,55.0,0.0,201.0,75.0,0.0,201.0,90.0,0.0,0.0,21.0,20.0,20.5,0.0,3.99999618530273,0.0,0.0,0.0,0.0
2021-03-26 00:14:00,21.7999992370605,20.3999996185302,492.0,0.0,19.7999992370605,26.8999996185302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,174.0,0.0,201.0,193.0,0.0,201.0,30.0,0.0,0.0,21.0,20.0,20.5,0.0,3.99999618530273,0.0,0.0,0.0,0.0
2021-03-26 00:15:00,21.7999992370605,20.3999996185302,487.0,0.0,19.7999992370605,26.8999996185302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,113.0,0.0,201.0,133.0,0.0,201.0,148.0,0.0,0.0,21.0,20.0,20.5,0.0,3.99999618530273,0.0,0.0,0.0,0.0
2021-03-26 00:16:00,21.7999992370605,20.5,492.0,0.0,19.7999992370605,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,52.0,0.0,201.0,72.0,0.0,201.0,87.0,0.0,0.0,21.0,20.0,20.5,0.0,3.99999618530273,0.0,0.0,0.0,0.0
2021-03-26 00:17:00,21.7000007629394,20.5,487.0,0.0,19.7999992370605,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,173.0,0.0,201.0,192.0,0.0,201.0,27.0,0.0,0.0,21.0,20.0,20.5,0.0,3.50000381469726,0.0,0.0,0.0,0.0
