시간,내부온도관측치,내부습도관측치,CO2관측치,EC관측치,외부온도관측치,외부습도관측치,펌프상태,펌프작동남은시간,최근분무량,일간누적분무량,냉방상태,냉방작동남은시간,난방상태,난방작동남은시간,내부유동팬상태,내부유동팬작동남은시간,외부환기팬상태,외부환기팬작동남은시간,화이트 LED상태,화이트 LED작동남은시간,화이트 LED동작강도,레드 LED상태,레드 LED작동남은시간,레드 LED동작강도,블루 LED상태,블루 LED작동남은시간,블루 LED동작강도,카메라상태,냉방온도,난방온도,기준온도,난방부하,냉방부하,총추정광량,백색광추정광량,적색광추정광량,청색광추정광량
2021-06-04 00:00:00,32.09999847412109,59.29999923706055,519.0,0,33.79999923706055,37.59999847412109,0.0,0.0,0.0,0.0,201.0,102.0,0.0,0,0,0,0.0,0.0,201.0,186.0,0.0,201.0,173.0,0.0,201.0,174.0,0.0,0.0,21.0,20.0,20.5,0,60.49999237060547,0.0,0.0,0.0,0.0
2021-06-04 00:01:00,32.0,59.5,526.0,0,33.59999847412109,37.79999923706055,0.0,0.0,0.0,0.0,201.0,41.0,0.0,0,0,0,0.0,0.0,201.0,125.0,0.0,201.0,112.0,0.0,201.0,114.0,0.0,0.0,21.0,20.0,20.5,0,60.49999237060547,0.0,0.0,0.0,0.0
2021-06-04 00:02:00,32.0,59.70000076293945,524.0,0,33.70000076293945,37.90000152587891,0.0,0.0,0.0,0.0,201.0,167.0,0.0,0,0,0,0.0,0.0,201.0,64.0,0.0,201.0,52.0,0.0,201.0,54.0,0.0,0.0,21.0,20.0,20.5,0,60.0,0.0,0.0,0.0,0.0
2021-06-04 00:03:00,32.0,59.90000152587891,525.0,0,33.70000076293945,38.0,0.0,0.0,0.0,0.0,201.0,107.0,0.0,0,0,0,0.0,0.0,201.0,184.0,0.0,201.0,173.0,0.0,201.0,175.0,0.0,0.0,21.0,20.0,20.5,0,60.0,0.0,0.0,0.0,0.0
2021-06-04 00:04:00,32.0,60.0,526.0,0,33.59999847412109,38.20000076293945,0.0,0.0,0.0,0.0,201.0,45.0,0.0,0,0,0,0.0,0.0,201.0,123.0,0.0,201.0,111.0,0.0,201.0,113.0,0.0,0.0,21.0,20.0,20.5,0,60.0,0.0,0.0,0.0,0.0
2021-06-04 00:05:00,32.0,60.20000076293945,520.0,0,33.40000152587891,38.20000076293945,0.0,0.0,0.0,0.0,201.0,165.0,0.0,0,0,0,201.0,118.0,201.0,60.0,0.0,201.0,51.0,0.0,201.0,53.0,0.0,0.0,21.0,20.0,20.5,0,60.0,0.0,0.0,0.0,0.0
2021-06-04 00:06:00,32.20000076293945,53.40000152587891,527.0,0,33.59999847412109,38.20000076293945,0.0,0.0,0.0,0.0,201.0,99.0,0.0,0,0,0,0.0,0.0,201.0,182.0,0.0,201.0,173.0,0.0,201.0,176.0,0.0,0.0,21.0,20.0,20.5,0,60.49999237060547,0.0,0.0,0.0,0.0
2021-06-04 00:07:00,32.09999847412109,53.90000152587891,526.0,0,33.79999923706055,38.20000076293945,0.0,0.0,0.0,0.0,201.0,38.0,0.0,0,0,0,0.0,0.0,201.0,121.0,0.0,201.0,112.0,0.0,201.0,114.0,0.0,0.0,21.0,20.0,20.5,0,61.00000381469727,0.0,0.0,0.0,0.0
2021-06-04 00:08:00,32.09999847412109,54.40000152587891,529.0,0,33.79999923706055,38.0,0.0,0.0,0.0,0.0,201.0,159.0,0.0,0,0,0,0.0,0.0,201.0,59.0,0.0,201.0,50.0,0.0,201.0,53.0,0.0,0.0,21.0,20.0,20.5,0,60.49999237060547,0.0,0.0,0.0,0.0
2021-06-04 00:09:00,32.09999847412109,55.0,525.0,0,33.70000076293945,37.70000076293945,0.0,0.0,0.0,0.0,201.0,116.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,201.0,192.0,0.0,201.0,194.0,0.0,0.0,21.0,20.0,20.5,0,60.49999237060547,0.0,0.0,0.0,0.0
